!46v -> 46ti, e- capture
!Q=-6.5404 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
10.000000     10.477121      1.386203e-05  0.00  0.00   3.228000               4.674233e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.532000               2.447431e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.696000               1.848036e+00   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.696000               1.848036e+00   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.696000               1.848036e+00   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.696000               1.848036e+00   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.696000               1.848036e+00   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.696000               1.848036e+00   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.693000               1.835314e+00   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.680000               1.773007e+00   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.630000               1.544224e+00   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.565000               1.284430e+00   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.545000               1.218177e+00   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.642000               1.724687e+00   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.132000               1.008580e+01   0.00  
