!48v -> 48ti, e- capture
!Q=-3.5013 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+10  3.000000e+10   1.386203e-05  0.00  0.00   4.688134e+02      1.020259e-02   0.00  
1.000000e+10  1.000000e+11   2.164541e-06  0.00  0.00   1.496236e+04      1.006260e+00   0.00  
1.000000e+11  1.000000e+07   3.752778e-05  0.00  0.00   1.241652e+04      3.256195e-01   0.00  
1.000000e+11  1.000000e+08   3.752778e-05  0.00  0.00   1.241652e+04      3.256195e-01   0.00  
1.000000e+11  2.000000e+08   3.752778e-05  0.00  0.00   1.241652e+04      3.256195e-01   0.00  
1.000000e+11  4.000000e+08   3.752778e-05  0.00  0.00   1.241652e+04      3.256195e-01   0.00  
1.000000e+11  7.000000e+08   3.752618e-05  0.00  0.00   1.244515e+04      3.263701e-01   0.00  
1.000000e+11  1.000000e+09   3.752618e-05  0.00  0.00   1.244515e+04      3.271225e-01   0.00  
1.000000e+11  1.500000e+09   3.752298e-05  0.00  0.00   1.253141e+04      3.293900e-01   0.00  
1.000000e+11  2.000000e+09   3.752137e-05  0.00  0.00   1.261828e+04      3.324378e-01   0.00  
1.000000e+11  3.000000e+09   3.751176e-05  0.00  0.00   1.276439e+04      3.378395e-01   0.00  
1.000000e+11  5.000000e+09   3.748613e-05  0.00  0.00   1.294196e+04      3.449137e-01   0.00  
1.000000e+11  1.000000e+10   3.736436e-05  0.00  0.00   1.336596e+04      3.636724e-01   0.00  
1.000000e+11  3.000000e+10   3.605538e-05  0.00  0.00   1.690441e+04      5.466513e-01   0.00  
1.000000e+11  1.000000e+11   2.244810e-05  0.00  0.00   6.053409e+04      4.204462e+00   0.00  
