!25Mg -> 25Na,  e-capture     with screening effects
!USDB           Q=-3.8349 MeV
!Transitions from 5/2+, 1/2+, 3/2+, 7/2+ and 5/2+(2nd) states of 25Mg are included.
!Experimental data used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
9.72              9.05              1.43712e-05  3.86814e-07  1.13242e-07  -2.63950e-01      2.74511e-06      3.05675e-07
9.72              9.10              1.43698e-05  3.84651e-07  1.13242e-07  -2.61460e-01      2.76300e-06      3.14066e-07
9.72              9.15              1.43680e-05  3.82327e-07  1.13242e-07  -2.58680e-01      2.78305e-06      3.24183e-07
9.72              9.20              1.43658e-05  3.79844e-07  1.13242e-07  -2.54670e-01      2.81242e-06      3.37995e-07
9.72              9.25              1.43629e-05  3.77216e-07  1.13242e-07  -2.49820e-01      2.84879e-06      3.55345e-07
9.72              9.30              1.43593e-05  3.74413e-07  1.13242e-07  -2.43230e-01      2.89921e-06      3.78452e-07
9.72              9.35              1.43549e-05  3.71433e-07  1.13242e-07  -2.34900e-01      2.96511e-06      4.08348e-07
9.72              9.40              1.43491e-05  3.68276e-07  1.13242e-07  -2.24010e-01      3.05436e-06      4.48075e-07
9.72              9.45              1.43420e-05  3.64928e-07  1.13242e-07  -2.09920e-01      3.17468e-06      5.01315e-07
9.72              9.50              1.43331e-05  3.61371e-07  1.13242e-07  -1.92430e-01      3.33181e-06      5.72098e-07
9.72              9.55              1.43217e-05  3.57622e-07  1.13242e-07  -1.70860e-01      3.53737e-06      6.67391e-07
9.72              9.60              1.43074e-05  3.53664e-07  1.13242e-07  -1.44540e-01      3.80610e-06      7.97077e-07
9.72              9.65              1.42895e-05  3.49483e-07  1.13242e-07  -1.13320e-01      4.15241e-06      9.73039e-07
9.74              7.00              1.45901e-05  4.21388e-07  1.14972e-07  -2.17650e-01      3.09322e-06      3.68002e-07
9.74              7.20              1.45912e-05  4.20924e-07  1.14972e-07  -2.17370e-01      3.09543e-06      3.68587e-07
9.74              7.40              1.45931e-05  4.20299e-07  1.14972e-07  -2.16270e-01      3.10420e-06      3.70809e-07
9.74              7.60              1.45955e-05  4.19418e-07  1.14972e-07  -2.15130e-01      3.11337e-06      3.73147e-07
9.74              7.80              1.45973e-05  4.18232e-07  1.14972e-07  -2.14110e-01      3.12155e-06      3.75293e-07
9.74              8.00              1.45981e-05  4.16598e-07  1.14972e-07  -2.13510e-01      3.12644e-06      3.76721e-07
9.74              8.05              1.45982e-05  4.16101e-07  1.14972e-07  -2.13380e-01      3.12745e-06      3.77060e-07
9.74              8.10              1.45982e-05  4.15573e-07  1.14972e-07  -2.13250e-01      3.12860e-06      3.77425e-07
9.74              8.15              1.45982e-05  4.15012e-07  1.14972e-07  -2.13100e-01      3.12983e-06      3.77833e-07
9.74              8.20              1.45982e-05  4.14387e-07  1.14972e-07  -2.12930e-01      3.13127e-06      3.78312e-07
9.74              8.25              1.45982e-05  4.13730e-07  1.14972e-07  -2.12740e-01      3.13278e-06      3.78835e-07
9.74              8.30              1.45982e-05  4.13009e-07  1.14972e-07  -2.12530e-01      3.13452e-06      3.79438e-07
9.74              8.35              1.45982e-05  4.12240e-07  1.14972e-07  -2.12290e-01      3.13639e-06      3.80128e-07
9.74              8.40              1.45981e-05  4.11407e-07  1.14972e-07  -2.12030e-01      3.13856e-06      3.80926e-07
9.74              8.45              1.45981e-05  4.10526e-07  1.14972e-07  -2.11730e-01      3.14095e-06      3.81839e-07
9.74              8.50              1.45979e-05  4.09564e-07  1.14972e-07  -2.11620e-01      3.14181e-06      3.82437e-07
9.74              8.55              1.45979e-05  4.08523e-07  1.14972e-07  -2.11230e-01      3.14500e-06      3.83708e-07
9.74              8.60              1.45978e-05  4.07417e-07  1.14972e-07  -2.10780e-01      3.14862e-06      3.85195e-07
9.74              8.65              1.45976e-05  4.06232e-07  1.14972e-07  -2.10260e-01      3.15283e-06      3.86964e-07
9.74              8.70              1.45973e-05  4.04950e-07  1.14972e-07  -2.09650e-01      3.15770e-06      3.89090e-07
9.74              8.75              1.45971e-05  4.03588e-07  1.14972e-07  -2.09170e-01      3.16148e-06      3.91147e-07
9.74              8.80              1.45966e-05  4.02114e-07  1.14972e-07  -2.08330e-01      3.16826e-06      3.94240e-07
9.74              8.85              1.45963e-05  4.00544e-07  1.14972e-07  -2.07570e-01      3.17432e-06      3.97503e-07
9.74              8.90              1.45957e-05  3.98862e-07  1.14972e-07  -2.06370e-01      3.18391e-06      4.02115e-07
9.74              8.95              1.45949e-05  3.97067e-07  1.14972e-07  -2.05150e-01      3.19367e-06      4.07306e-07
9.74              9.00              1.45941e-05  3.95145e-07  1.14972e-07  -2.03610e-01      3.20605e-06      4.13905e-07
9.74              9.05              1.45929e-05  3.93094e-07  1.14972e-07  -2.01870e-01      3.22003e-06      4.21823e-07
9.74              9.10              1.45915e-05  3.90899e-07  1.14972e-07  -1.99330e-01      3.24064e-06      4.32644e-07
9.74              9.15              1.45897e-05  3.88560e-07  1.14972e-07  -1.96520e-01      3.26385e-06      4.45544e-07
9.74              9.20              1.45875e-05  3.86060e-07  1.14972e-07  -1.92480e-01      3.29769e-06      4.63117e-07
9.74              9.25              1.45848e-05  3.83417e-07  1.14972e-07  -1.87600e-01      3.33949e-06      4.84976e-07
9.74              9.30              1.45812e-05  3.80597e-07  1.14972e-07  -1.81010e-01      3.39759e-06      5.13961e-07
9.74              9.35              1.45769e-05  3.77585e-07  1.14972e-07  -1.72470e-01      3.47528e-06      5.51786e-07
9.74              9.40              1.45713e-05  3.74413e-07  1.14972e-07  -1.61650e-01      3.57759e-06      6.00939e-07
9.74              9.45              1.45643e-05  3.71032e-07  1.14972e-07  -1.47920e-01      3.71322e-06      6.65672e-07
9.74              9.50              1.45555e-05  3.67459e-07  1.14972e-07  -1.30650e-01      3.89270e-06      7.51831e-07
9.74              9.55              1.45442e-05  3.63678e-07  1.14972e-07  -1.09170e-01      4.12953e-06      8.67702e-07
9.74              9.60              1.45301e-05  3.59673e-07  1.14972e-07  -8.33060e-02      4.43568e-06      1.02287e-06
9.74              9.65              1.45125e-05  3.55459e-07  1.14972e-07  -5.26990e-02      4.82915e-06      1.23135e-06
9.76              7.00              1.48312e-05  4.27925e-07  1.16751e-07  -1.45130e-01      3.71647e-06      5.38369e-07
9.76              7.20              1.48302e-05  4.27461e-07  1.16751e-07  -1.45840e-01      3.70988e-06      5.36464e-07
9.76              7.40              1.48285e-05  4.26820e-07  1.16751e-07  -1.47830e-01      3.69148e-06      5.31081e-07
9.76              7.60              1.48264e-05  4.25939e-07  1.16751e-07  -1.49950e-01      3.67198e-06      5.25376e-07
9.76              7.80              1.48245e-05  4.24737e-07  1.16751e-07  -1.50550e-01      3.66649e-06      5.23890e-07
9.76              8.00              1.48237e-05  4.23103e-07  1.16751e-07  -1.50390e-01      3.66809e-06      5.24578e-07
9.76              8.05              1.48237e-05  4.22606e-07  1.16751e-07  -1.50250e-01      3.66936e-06      5.25038e-07
9.76              8.10              1.48235e-05  4.22077e-07  1.16751e-07  -1.50100e-01      3.67071e-06      5.25546e-07
9.76              8.15              1.48235e-05  4.21501e-07  1.16751e-07  -1.49950e-01      3.67215e-06      5.26115e-07
9.76              8.20              1.48235e-05  4.20892e-07  1.16751e-07  -1.49770e-01      3.67384e-06      5.26733e-07
9.76              8.25              1.48233e-05  4.20219e-07  1.16751e-07  -1.49580e-01      3.67562e-06      5.27437e-07
9.76              8.30              1.48233e-05  4.19498e-07  1.16751e-07  -1.49370e-01      3.67757e-06      5.28251e-07
9.76              8.35              1.48233e-05  4.18729e-07  1.16751e-07  -1.49130e-01      3.67977e-06      5.29164e-07
9.76              8.40              1.48233e-05  4.17896e-07  1.16751e-07  -1.48860e-01      3.68231e-06      5.30213e-07
9.76              8.45              1.48232e-05  4.16999e-07  1.16751e-07  -1.48790e-01      3.68299e-06      5.30775e-07
9.76              8.50              1.48232e-05  4.16021e-07  1.16751e-07  -1.48440e-01      3.68621e-06      5.32207e-07
9.76              8.55              1.48230e-05  4.14996e-07  1.16751e-07  -1.48050e-01      3.68978e-06      5.33851e-07
9.76              8.60              1.48229e-05  4.13874e-07  1.16751e-07  -1.47590e-01      3.69403e-06      5.35809e-07
9.76              8.65              1.48227e-05  4.12689e-07  1.16751e-07  -1.47060e-01      3.69888e-06      5.38122e-07
9.76              8.70              1.48225e-05  4.11391e-07  1.16751e-07  -1.46440e-01      3.70459e-06      5.40879e-07
9.76              8.75              1.48221e-05  4.10029e-07  1.16751e-07  -1.45960e-01      3.70895e-06      5.43514e-07
9.76              8.80              1.48217e-05  4.08539e-07  1.16751e-07  -1.45110e-01      3.71681e-06      5.47508e-07
9.76              8.85              1.48214e-05  4.06969e-07  1.16751e-07  -1.44330e-01      3.72383e-06      5.51659e-07
9.76              8.90              1.48208e-05  4.05271e-07  1.16751e-07  -1.43120e-01      3.73500e-06      5.57571e-07
9.76              8.95              1.48201e-05  4.03460e-07  1.16751e-07  -1.41890e-01      3.74628e-06      5.64171e-07
9.76              9.00              1.48193e-05  4.01521e-07  1.16751e-07  -1.40320e-01      3.76071e-06      5.72533e-07
9.76              9.05              1.48182e-05  3.99455e-07  1.16751e-07  -1.38570e-01      3.77686e-06      5.82479e-07
9.76              9.10              1.48168e-05  3.97244e-07  1.16751e-07  -1.36020e-01      3.80076e-06      5.96088e-07
9.76              9.15              1.48152e-05  3.94888e-07  1.16751e-07  -1.32960e-01      3.82984e-06      6.12887e-07
9.76              9.20              1.48129e-05  3.92389e-07  1.16751e-07  -1.29150e-01      3.86670e-06      6.34031e-07
9.76              9.25              1.48100e-05  3.89713e-07  1.16751e-07  -1.24050e-01      3.91733e-06      6.61821e-07
9.76              9.30              1.48067e-05  3.86862e-07  1.16751e-07  -1.17730e-01      3.98181e-06      6.96804e-07
9.76              9.35              1.48022e-05  3.83849e-07  1.16751e-07  -1.09260e-01      4.07118e-06      7.43225e-07
9.76              9.40              1.47967e-05  3.80645e-07  1.16751e-07  -9.85610e-02      4.18861e-06      8.03212e-07
9.76              9.45              1.47899e-05  3.77232e-07  1.16751e-07  -8.47940e-02      4.34651e-06      8.82654e-07
9.76              9.50              1.47810e-05  3.73644e-07  1.16751e-07  -6.78070e-02      4.55188e-06      9.86621e-07
9.76              9.55              1.47701e-05  3.69830e-07  1.16751e-07  -4.67230e-02      4.82237e-06      1.12546e-06
9.76              9.60              1.47564e-05  3.65793e-07  1.16751e-07  -2.13900e-02      5.17131e-06      1.30987e-06
9.76              9.65              1.47389e-05  3.61547e-07  1.16751e-07   8.75630e-03      5.62199e-06      1.55680e-06
9.78              7.00              1.50533e-05  4.34558e-07  1.18545e-07  -8.50280e-02      4.31390e-06      7.30635e-07
9.78              7.20              1.50529e-05  4.34094e-07  1.18545e-07  -8.59840e-02      4.30378e-06      7.27228e-07
9.78              7.40              1.50523e-05  4.33453e-07  1.18545e-07  -8.66440e-02      4.29685e-06      7.24921e-07
9.78              7.60              1.50518e-05  4.32572e-07  1.18545e-07  -8.66200e-02      4.29715e-06      7.25121e-07
9.78              7.80              1.50518e-05  4.31354e-07  1.18545e-07  -8.63870e-02      4.29962e-06      7.26173e-07
9.78              8.00              1.50520e-05  4.29720e-07  1.18545e-07  -8.59480e-02      4.30438e-06      7.28116e-07
9.78              8.05              1.50520e-05  4.29223e-07  1.18545e-07  -8.58090e-02      4.30586e-06      7.28753e-07
9.78              8.10              1.50520e-05  4.28678e-07  1.18545e-07  -8.56570e-02      4.30745e-06      7.29441e-07
9.78              8.15              1.50520e-05  4.28102e-07  1.18545e-07  -8.54940e-02      4.30924e-06      7.30198e-07
9.78              8.20              1.50520e-05  4.27477e-07  1.18545e-07  -8.53150e-02      4.31112e-06      7.31039e-07
9.78              8.25              1.50520e-05  4.26820e-07  1.18545e-07  -8.51220e-02      4.31321e-06      7.31965e-07
9.78              8.30              1.50520e-05  4.26083e-07  1.18545e-07  -8.49020e-02      4.31559e-06      7.33045e-07
9.78              8.35              1.50520e-05  4.25314e-07  1.18545e-07  -8.46610e-02      4.31818e-06      7.34227e-07
9.78              8.40              1.50518e-05  4.24465e-07  1.18545e-07  -8.43860e-02      4.32106e-06      7.35615e-07
9.78              8.45              1.50518e-05  4.23567e-07  1.18545e-07  -8.40780e-02      4.32435e-06      7.37175e-07
9.78              8.50              1.50516e-05  4.22606e-07  1.18545e-07  -8.37300e-02      4.32813e-06      7.38993e-07
9.78              8.55              1.50516e-05  4.21549e-07  1.18545e-07  -8.35650e-02      4.32983e-06      7.40253e-07
9.78              8.60              1.50515e-05  4.20443e-07  1.18545e-07  -8.31070e-02      4.33471e-06      7.42746e-07
9.78              8.65              1.50513e-05  4.19226e-07  1.18545e-07  -8.25710e-02      4.34041e-06      7.45711e-07
9.78              8.70              1.50510e-05  4.17944e-07  1.18545e-07  -8.19520e-02      4.34701e-06      7.49205e-07
9.78              8.75              1.50508e-05  4.16550e-07  1.18545e-07  -8.12240e-02      4.35472e-06      7.53391e-07
9.78              8.80              1.50505e-05  4.15076e-07  1.18545e-07  -8.06090e-02      4.36124e-06      7.57514e-07
9.78              8.85              1.50500e-05  4.13474e-07  1.18545e-07  -7.95880e-02      4.37210e-06      7.63608e-07
9.78              8.90              1.50496e-05  4.11775e-07  1.18545e-07  -7.86100e-02      4.38248e-06      7.70106e-07
9.78              8.95              1.50488e-05  4.09949e-07  1.18545e-07  -7.73750e-02      4.39562e-06      7.78306e-07
9.78              9.00              1.50480e-05  4.08010e-07  1.18545e-07  -7.58150e-02      4.41225e-06      7.88643e-07
9.78              9.05              1.50468e-05  4.05927e-07  1.18545e-07  -7.38280e-02      4.43374e-06      8.01790e-07
9.78              9.10              1.50454e-05  4.03700e-07  1.18545e-07  -7.15190e-02      4.45882e-06      8.17656e-07
9.78              9.15              1.50438e-05  4.01329e-07  1.18545e-07  -6.84750e-02      4.49252e-06      8.38244e-07
9.78              9.20              1.50416e-05  3.98798e-07  1.18545e-07  -6.46940e-02      4.53524e-06      8.64073e-07
9.78              9.25              1.50390e-05  3.96106e-07  1.18545e-07  -5.96370e-02      4.59368e-06      8.97967e-07
9.78              9.30              1.50355e-05  3.93254e-07  1.18545e-07  -5.31650e-02      4.67079e-06      9.41413e-07
9.78              9.35              1.50313e-05  3.90210e-07  1.18545e-07  -4.48160e-02      4.77365e-06      9.97678e-07
9.78              9.40              1.50259e-05  3.86974e-07  1.18545e-07  -3.42950e-02      4.90863e-06      1.07007e-06
9.78              9.45              1.50190e-05  3.83545e-07  1.18545e-07  -2.07870e-02      5.08980e-06      1.16558e-06
9.78              9.50              1.50103e-05  3.79924e-07  1.18545e-07  -4.15220e-03      5.32501e-06      1.28987e-06
9.78              9.55              1.49996e-05  3.76079e-07  1.18545e-07   1.64600e-02      5.63418e-06      1.45491e-06
9.78              9.60              1.49860e-05  3.72009e-07  1.18545e-07   4.11840e-02      6.03199e-06      1.67263e-06
9.78              9.65              1.49688e-05  3.67732e-07  1.18545e-07   7.05620e-02      6.54471e-06      1.96197e-06
9.80              7.00              1.52764e-05  4.41288e-07  1.20372e-07  -2.47500e-02      4.99885e-06      9.80642e-07
9.80              7.20              1.52776e-05  4.40823e-07  1.20372e-07  -2.29810e-02      5.02042e-06      9.89055e-07
9.80              7.40              1.52793e-05  4.40182e-07  1.20372e-07  -2.08430e-02      5.04662e-06      9.99287e-07
9.80              7.60              1.52816e-05  4.39301e-07  1.20372e-07  -2.05700e-02      5.04999e-06      1.00076e-06
9.80              7.80              1.52832e-05  4.38083e-07  1.20372e-07  -2.03600e-02      5.05266e-06      1.00198e-06
9.80              8.00              1.52841e-05  4.36433e-07  1.20372e-07  -2.00980e-02      5.05592e-06      1.00362e-06
9.80              8.05              1.52841e-05  4.35936e-07  1.20372e-07  -1.97750e-02      5.05988e-06      1.00531e-06
9.80              8.10              1.52841e-05  4.35392e-07  1.20372e-07  -1.96740e-02      5.06116e-06      1.00596e-06
9.80              8.15              1.52841e-05  4.34815e-07  1.20372e-07  -1.95460e-02      5.06280e-06      1.00675e-06
9.80              8.20              1.52841e-05  4.34190e-07  1.20372e-07  -1.93910e-02      5.06478e-06      1.00770e-06
9.80              8.25              1.52841e-05  4.33501e-07  1.20372e-07  -1.92040e-02      5.06711e-06      1.00886e-06
9.80              8.30              1.52841e-05  4.32780e-07  1.20372e-07  -1.89930e-02      5.06968e-06      1.01016e-06
9.80              8.35              1.52841e-05  4.31995e-07  1.20372e-07  -1.89920e-02      5.06968e-06      1.01053e-06
9.80              8.40              1.52841e-05  4.31162e-07  1.20372e-07  -1.87210e-02      5.07306e-06      1.01226e-06
9.80              8.45              1.52840e-05  4.30249e-07  1.20372e-07  -1.84100e-02      5.07692e-06      1.01426e-06
9.80              8.50              1.52840e-05  4.29271e-07  1.20372e-07  -1.80570e-02      5.08125e-06      1.01658e-06
9.80              8.55              1.52836e-05  4.28230e-07  1.20372e-07  -1.76560e-02      5.08628e-06      1.01927e-06
9.80              8.60              1.52836e-05  4.27092e-07  1.20372e-07  -1.71920e-02      5.09202e-06      1.02242e-06
9.80              8.65              1.52835e-05  4.25891e-07  1.20372e-07  -1.66600e-02      5.09859e-06      1.02610e-06
9.80              8.70              1.52832e-05  4.24593e-07  1.20372e-07  -1.62790e-02      5.10329e-06      1.02932e-06
9.80              8.75              1.52830e-05  4.23199e-07  1.20372e-07  -1.55520e-02      5.11235e-06      1.03452e-06
9.80              8.80              1.52827e-05  4.21693e-07  1.20372e-07  -1.46930e-02      5.12295e-06      1.04076e-06
9.80              8.85              1.52822e-05  4.20091e-07  1.20372e-07  -1.39180e-02      5.13252e-06      1.04713e-06
9.80              8.90              1.52817e-05  4.18376e-07  1.20372e-07  -1.27030e-02      5.14767e-06      1.05626e-06
9.80              8.95              1.52811e-05  4.16550e-07  1.20372e-07  -1.14780e-02      5.16286e-06      1.06628e-06
9.80              9.00              1.52803e-05  4.14595e-07  1.20372e-07  -9.92860e-03      5.18239e-06      1.07890e-06
9.80              9.05              1.52792e-05  4.12496e-07  1.20372e-07  -8.19610e-03      5.20428e-06      1.09371e-06
9.80              9.10              1.52777e-05  4.10253e-07  1.20372e-07  -5.67350e-03      5.23649e-06      1.11414e-06
9.80              9.15              1.52761e-05  4.07866e-07  1.20372e-07  -2.66640e-03      5.27558e-06      1.13907e-06
9.80              9.20              1.52740e-05  4.05319e-07  1.20372e-07   1.05890e-03      5.32501e-06      1.17020e-06
9.80              9.25              1.52713e-05  4.02611e-07  1.20372e-07   6.03330e-03      5.39263e-06      1.21105e-06
9.80              9.30              1.52679e-05  3.99727e-07  1.20372e-07   1.23900e-02      5.48164e-06      1.26325e-06
9.80              9.35              1.52636e-05  3.96667e-07  1.20372e-07   2.03320e-02      5.59707e-06      1.32933e-06
9.80              9.40              1.52583e-05  3.93414e-07  1.20372e-07   3.08550e-02      5.75546e-06      1.41716e-06
9.80              9.45              1.52516e-05  3.89954e-07  1.20372e-07   4.40460e-02      5.96349e-06      1.53094e-06
9.80              9.50              1.52433e-05  3.86301e-07  1.20372e-07   6.04930e-02      6.23635e-06      1.67987e-06
9.80              9.55              1.52325e-05  3.82424e-07  1.20372e-07   8.03290e-02      6.58628e-06      1.87305e-06
9.80              9.60              1.52191e-05  3.78338e-07  1.20372e-07   1.04590e-01      7.04385e-06      2.13025e-06
9.80              9.65              1.52023e-05  3.74012e-07  1.20372e-07   1.33350e-01      7.63186e-06      2.46968e-06
9.82              7.00              1.55198e-05  4.48129e-07  1.22230e-07   4.38100e-02      5.89998e-06      1.34859e-06
9.82              7.20              1.55200e-05  4.47664e-07  1.22230e-07   4.39230e-02      5.90161e-06      1.34938e-06
9.82              7.40              1.55200e-05  4.47007e-07  1.22230e-07   4.41510e-02      5.90487e-06      1.35091e-06
9.82              7.60              1.55200e-05  4.46126e-07  1.22230e-07   4.46640e-02      5.91222e-06      1.35428e-06
9.82              7.80              1.55200e-05  4.44908e-07  1.22230e-07   4.57350e-02      5.92762e-06      1.36120e-06
9.82              8.00              1.55200e-05  4.43242e-07  1.22230e-07   4.66760e-02      5.94101e-06      1.36750e-06
9.82              8.05              1.55200e-05  4.42745e-07  1.22230e-07   4.68870e-02      5.94416e-06      1.36897e-06
9.82              8.10              1.55200e-05  4.42201e-07  1.22230e-07   4.70920e-02      5.94703e-06      1.37044e-06
9.82              8.15              1.55200e-05  4.41624e-07  1.22230e-07   4.70520e-02      5.94649e-06      1.37040e-06
9.82              8.20              1.55200e-05  4.40983e-07  1.22230e-07   4.72580e-02      5.94950e-06      1.37193e-06
9.82              8.25              1.55200e-05  4.40310e-07  1.22230e-07   4.74690e-02      5.95251e-06      1.37353e-06
9.82              8.30              1.55198e-05  4.39573e-07  1.22230e-07   4.76980e-02      5.95594e-06      1.37530e-06
9.82              8.35              1.55198e-05  4.38788e-07  1.22230e-07   4.79460e-02      5.95951e-06      1.37725e-06
9.82              8.40              1.55198e-05  4.37939e-07  1.22230e-07   4.82230e-02      5.96349e-06      1.37946e-06
9.82              8.45              1.55196e-05  4.37026e-07  1.22230e-07   4.85340e-02      5.96802e-06      1.38198e-06
9.82              8.50              1.55196e-05  4.36048e-07  1.22230e-07   4.88860e-02      5.97311e-06      1.38486e-06
9.82              8.55              1.55195e-05  4.34991e-07  1.22230e-07   4.92880e-02      5.97889e-06      1.38821e-06
9.82              8.60              1.55195e-05  4.33853e-07  1.22230e-07   4.97500e-02      5.98564e-06      1.39212e-06
9.82              8.65              1.55193e-05  4.32636e-07  1.22230e-07   5.02820e-02      5.99336e-06      1.39669e-06
9.82              8.70              1.55190e-05  4.31338e-07  1.22230e-07   5.06590e-02      5.99888e-06      1.40057e-06
9.82              8.75              1.55188e-05  4.29928e-07  1.22230e-07   5.13840e-02      6.00939e-06      1.40698e-06
9.82              8.80              1.55185e-05  4.28438e-07  1.22230e-07   5.22310e-02      6.02172e-06      1.41462e-06
9.82              8.85              1.55180e-05  4.26820e-07  1.22230e-07   5.30000e-02      6.03296e-06      1.42232e-06
9.82              8.90              1.55174e-05  4.25090e-07  1.22230e-07   5.39660e-02      6.04701e-06      1.43197e-06
9.82              8.95              1.55168e-05  4.23247e-07  1.22230e-07   5.54170e-02      6.06835e-06      1.44561e-06
9.82              9.00              1.55160e-05  4.21276e-07  1.22230e-07   5.69480e-02      6.09103e-06      1.46088e-06
9.82              9.05              1.55150e-05  4.19161e-07  1.22230e-07   5.86530e-02      6.11646e-06      1.47866e-06
9.82              9.10              1.55136e-05  4.16918e-07  1.22230e-07   6.11340e-02      6.15404e-06      1.50326e-06
9.82              9.15              1.55120e-05  4.14515e-07  1.22230e-07   6.40880e-02      6.19927e-06      1.53315e-06
9.82              9.20              1.55099e-05  4.11952e-07  1.22230e-07   6.77380e-02      6.25663e-06      1.57036e-06
9.82              9.25              1.55073e-05  4.09212e-07  1.22230e-07   7.26080e-02      6.33491e-06      1.61914e-06
9.82              9.30              1.55039e-05  4.06312e-07  1.22230e-07   7.88150e-02      6.43769e-06      1.68132e-06
9.82              9.35              1.54998e-05  4.03220e-07  1.22230e-07   8.67900e-02      6.57446e-06      1.76148e-06
9.82              9.40              1.54945e-05  3.99951e-07  1.22230e-07   9.67930e-02      6.75290e-06      1.86387e-06
9.82              9.45              1.54879e-05  3.96475e-07  1.22230e-07   1.09610e-01      6.99150e-06      1.99827e-06
9.82              9.50              1.54796e-05  3.92774e-07  1.22230e-07   1.25580e-01      7.30433e-06      2.17365e-06
9.82              9.55              1.54690e-05  3.88880e-07  1.22230e-07   1.45030e-01      7.70833e-06      2.40199e-06
9.82              9.60              1.54559e-05  3.84747e-07  1.22230e-07   1.68540e-01      8.23077e-06      2.70216e-06
9.82              9.65              1.54392e-05  3.80389e-07  1.22230e-07   1.96380e-01      8.90001e-06      3.09600e-06
9.84              7.00              1.57641e-05  4.55082e-07  1.24121e-07   1.16530e-01      7.02426e-06      1.85719e-06
9.84              7.20              1.57635e-05  4.54602e-07  1.24121e-07   1.15590e-01      7.00842e-06      1.84988e-06
9.84              7.40              1.57625e-05  4.53961e-07  1.24121e-07   1.14920e-01      6.99730e-06      1.84469e-06
9.84              7.60              1.57614e-05  4.53064e-07  1.24121e-07   1.14450e-01      6.98941e-06      1.84118e-06
9.84              7.80              1.57603e-05  4.51830e-07  1.24121e-07   1.14560e-01      6.99118e-06      1.84239e-06
9.84              8.00              1.57595e-05  4.50164e-07  1.24121e-07   1.14730e-01      6.99440e-06      1.84437e-06
9.84              8.05              1.57595e-05  4.49667e-07  1.24121e-07   1.14850e-01      6.99633e-06      1.84551e-06
9.84              8.10              1.57593e-05  4.49122e-07  1.24121e-07   1.14990e-01      6.99859e-06      1.84681e-06
9.84              8.15              1.57593e-05  4.48529e-07  1.24121e-07   1.15140e-01      7.00133e-06      1.84829e-06
9.84              8.20              1.57593e-05  4.47904e-07  1.24121e-07   1.15310e-01      7.00423e-06      1.84994e-06
9.84              8.25              1.57593e-05  4.47216e-07  1.24121e-07   1.15510e-01      7.00746e-06      1.85183e-06
9.84              8.30              1.57593e-05  4.46479e-07  1.24121e-07   1.15730e-01      7.01117e-06      1.85396e-06
9.84              8.35              1.57592e-05  4.45693e-07  1.24121e-07   1.15970e-01      7.01537e-06      1.85635e-06
9.84              8.40              1.57592e-05  4.44828e-07  1.24121e-07   1.16250e-01      7.02005e-06      1.85910e-06
9.84              8.45              1.57592e-05  4.43915e-07  1.24121e-07   1.16550e-01      7.02523e-06      1.86222e-06
9.84              8.50              1.57590e-05  4.42938e-07  1.24121e-07   1.16900e-01      7.03122e-06      1.86578e-06
9.84              8.55              1.57590e-05  4.41864e-07  1.24121e-07   1.17070e-01      7.03413e-06      1.86804e-06
9.84              8.60              1.57588e-05  4.40727e-07  1.24121e-07   1.17530e-01      7.04191e-06      1.87284e-06
9.84              8.65              1.57587e-05  4.39509e-07  1.24121e-07   1.18050e-01      7.05083e-06      1.87845e-06
9.84              8.70              1.57584e-05  4.38195e-07  1.24121e-07   1.18670e-01      7.06139e-06      1.88507e-06
9.84              8.75              1.57582e-05  4.36785e-07  1.24121e-07   1.19140e-01      7.06969e-06      1.89100e-06
9.84              8.80              1.57579e-05  4.35263e-07  1.24121e-07   1.19990e-01      7.08403e-06      1.90037e-06
9.84              8.85              1.57574e-05  4.33645e-07  1.24121e-07   1.20990e-01      7.10118e-06      1.91160e-06
9.84              8.90              1.57569e-05  4.31915e-07  1.24121e-07   1.21940e-01      7.11771e-06      1.92323e-06
9.84              8.95              1.57563e-05  4.30056e-07  1.24121e-07   1.23130e-01      7.13856e-06      1.93783e-06
9.84              9.00              1.57555e-05  4.28070e-07  1.24121e-07   1.24640e-01      7.16490e-06      1.95622e-06
9.84              9.05              1.57544e-05  4.25939e-07  1.24121e-07   1.26550e-01      7.19864e-06      1.97948e-06
9.84              9.10              1.57532e-05  4.23680e-07  1.24121e-07   1.28750e-01      7.23820e-06      2.00699e-06
9.84              9.15              1.57515e-05  4.21260e-07  1.24121e-07   1.31640e-01      7.29072e-06      2.04263e-06
9.84              9.20              1.57494e-05  4.18681e-07  1.24121e-07   1.35440e-01      7.36140e-06      2.08887e-06
9.84              9.25              1.57468e-05  4.15925e-07  1.24121e-07   1.40180e-01      7.45196e-06      2.14674e-06
9.84              9.30              1.57436e-05  4.13009e-07  1.24121e-07   1.46210e-01      7.57060e-06      2.22029e-06
9.84              9.35              1.57395e-05  4.09901e-07  1.24121e-07   1.53940e-01      7.72824e-06      2.31489e-06
9.84              9.40              1.57343e-05  4.06584e-07  1.24121e-07   1.63640e-01      7.93360e-06      2.43534e-06
9.84              9.45              1.57278e-05  4.03092e-07  1.24121e-07   1.76030e-01      8.20749e-06      2.59305e-06
