!27Na (5/2+, 3/2+, 1/2+)  -> 27Mg     beta-decay,   with screening effects
!USDB      Q=9.069 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T)  dQ     Vs      mu       e-cap-rate    nu-energy-loss  gamma-energy
!                 (MeV)     (MeV)     (MeV)       (1/s)             (MeV/s)        (MeV/s)  
4.365158e+10 7.943282e+08 -8.129141e-07 2.291438e-07 2.886311e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 8.912509e+08 -8.105429e-07 2.291438e-07 2.886215e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 1.000000e+09 -8.079954e-07 2.291438e-07 2.886215e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 1.122018e+09 -8.052717e-07 2.291438e-07 2.886135e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 1.258925e+09 -8.023397e-07 2.291438e-07 2.886055e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 1.412538e+09 -7.991994e-07 2.291438e-07 2.885975e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 1.584893e+09 -7.958509e-07 2.291438e-07 2.885895e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 1.778279e+09 -7.922620e-07 2.291438e-07 2.885734e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.365158e+10 1.995262e+09 -7.884168e-07 2.291438e-07 2.885574e-05 1.866380e-25 2.516004e-32 0.000000e+00
4.365158e+10 2.238721e+09 -7.843152e-07 2.291438e-07 2.885318e-05 6.180164e-22 4.642066e-28 0.000000e+00
4.365158e+10 2.511886e+09 -7.799412e-07 2.291438e-07 2.885078e-05 8.570378e-20 8.350477e-26 6.334485e-29
4.365158e+10 2.818383e+09 -7.752789e-07 2.291438e-07 2.884661e-05 1.129796e-17 1.158007e-23 1.010907e-26
4.365158e+10 3.162278e+09 -7.702961e-07 2.291438e-07 2.884260e-05 5.956621e-16 7.289728e-22 2.652842e-23
4.365158e+10 3.548134e+09 -7.650089e-07 2.291438e-07 2.883684e-05 1.995262e-14 2.752398e-20 1.530070e-21
4.365158e+10 3.981072e+09 -7.593853e-07 2.291438e-07 2.883027e-05 4.709773e-13 7.239546e-19 5.078218e-20
4.365158e+10 4.466836e+09 -7.533931e-07 2.291438e-07 2.882130e-05 8.203515e-12 1.401882e-17 1.182255e-18

4.570882e+10 1.000000e+07 -8.547470e-07 2.326846e-07 2.932037e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.584893e+07 -8.541862e-07 2.326846e-07 2.931797e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 2.511886e+07 -8.534012e-07 2.326846e-07 2.931477e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 3.981072e+07 -8.523117e-07 2.326846e-07 2.931220e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 6.309573e+07 -8.508217e-07 2.326846e-07 2.931140e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.000000e+08 -8.487709e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.122018e+08 -8.481460e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.258925e+08 -8.474731e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.412538e+08 -8.467521e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.584893e+08 -8.459671e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.778279e+08 -8.451179e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.995262e+08 -8.442047e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 2.238721e+08 -8.432273e-07 2.326846e-07 2.931060e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 2.511886e+08 -8.421539e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 2.818383e+08 -8.410163e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 3.162278e+08 -8.397826e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 3.548134e+08 -8.384528e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 3.981072e+08 -8.370109e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 4.466836e+08 -8.354728e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 5.011872e+08 -8.338065e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 5.623413e+08 -8.320121e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 6.309573e+08 -8.300895e-07 2.326846e-07 2.930980e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 7.079458e+08 -8.280226e-07 2.326846e-07 2.930900e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 7.943282e+08 -8.257956e-07 2.326846e-07 2.930900e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 8.912509e+08 -8.234084e-07 2.326846e-07 2.930900e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.000000e+09 -8.208449e-07 2.326846e-07 2.930820e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.122018e+09 -8.181052e-07 2.326846e-07 2.930740e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.258925e+09 -8.151571e-07 2.326846e-07 2.930740e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.412538e+09 -8.120008e-07 2.326846e-07 2.930644e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.584893e+09 -8.086202e-07 2.326846e-07 2.930483e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.778279e+09 -8.050153e-07 2.326846e-07 2.930403e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 1.995262e+09 -8.011541e-07 2.326846e-07 2.930163e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.570882e+10 2.238721e+09 -7.970205e-07 2.326846e-07 2.930003e-05 1.183042e-22 7.140215e-29 0.000000e+00
4.570882e+10 2.511886e+09 -7.926145e-07 2.326846e-07 2.929666e-05 2.398833e-20 2.305214e-26 1.187712e-29
4.570882e+10 2.818383e+09 -7.879201e-07 2.326846e-07 2.929346e-05 3.396253e-18 3.324385e-24 3.109649e-27
4.570882e+10 3.162278e+09 -7.829053e-07 2.326846e-07 2.928929e-05 2.182730e-16 2.646740e-22 8.048433e-24
4.570882e+10 3.548134e+09 -7.775860e-07 2.326846e-07 2.928352e-05 8.222426e-15 1.134257e-20 6.247573e-22
4.570882e+10 3.981072e+09 -7.719143e-07 2.326846e-07 2.927712e-05 2.142891e-13 3.293907e-19 2.305214e-20
4.570882e+10 4.466836e+09 -7.658741e-07 2.326846e-07 2.926798e-05 4.064433e-12 6.945625e-18 5.857487e-19

4.786301e+10 1.000000e+07 -8.679810e-07 2.362895e-07 2.976386e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.584893e+07 -8.674203e-07 2.362895e-07 2.976386e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 2.511886e+07 -8.666192e-07 2.362895e-07 2.976386e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 3.981072e+07 -8.655297e-07 2.362895e-07 2.976386e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 6.309573e+07 -8.640397e-07 2.362895e-07 2.976386e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.000000e+08 -8.619728e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.122018e+08 -8.613480e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.258925e+08 -8.606751e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.412538e+08 -8.599541e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.584893e+08 -8.591690e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.778279e+08 -8.583199e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.995262e+08 -8.573906e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 2.238721e+08 -8.564133e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 2.511886e+08 -8.553398e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 2.818383e+08 -8.541862e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 3.162278e+08 -8.529365e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 3.548134e+08 -8.516067e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 3.981072e+08 -8.501648e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 4.466836e+08 -8.486107e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 5.011872e+08 -8.469284e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 5.623413e+08 -8.451339e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 6.309573e+08 -8.431953e-07 2.362895e-07 2.976306e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 7.079458e+08 -8.411125e-07 2.362895e-07 2.976226e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 7.943282e+08 -8.388854e-07 2.362895e-07 2.976226e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 8.912509e+08 -8.364822e-07 2.362895e-07 2.976145e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.000000e+09 -8.339026e-07 2.362895e-07 2.976145e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.122018e+09 -8.311469e-07 2.362895e-07 2.976049e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.258925e+09 -8.281829e-07 2.362895e-07 2.975969e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.412538e+09 -8.249945e-07 2.362895e-07 2.975889e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.584893e+09 -8.215979e-07 2.362895e-07 2.975809e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.778279e+09 -8.179610e-07 2.362895e-07 2.975649e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 1.995262e+09 -8.140837e-07 2.362895e-07 2.975489e-05 0.000000e+00 0.000000e+00 0.000000e+00
4.786301e+10 2.238721e+09 -8.099180e-07 2.362895e-07 2.975328e-05 1.374042e-23 5.184553e-30 0.000000e+00
4.786301e+10 2.511886e+09 -8.054960e-07 2.362895e-07 2.974992e-05 6.561453e-21 6.007742e-27 9.456084e-31
4.786301e+10 2.818383e+09 -8.007535e-07 2.362895e-07 2.974671e-05 9.354057e-19 8.886102e-25 9.499731e-28
4.786301e+10 3.162278e+09 -7.957227e-07 2.362895e-07 2.974255e-05 7.834296e-17 9.347841e-23 1.962056e-24
4.786301e+10 3.548134e+09 -7.903554e-07 2.362895e-07 2.973678e-05 3.349654e-15 4.610110e-21 2.492937e-22
4.786301e+10 3.981072e+09 -7.846356e-07 2.362895e-07 2.973021e-05 9.616123e-14 1.478125e-19 1.034454e-20
4.786301e+10 4.466836e+09 -7.785633e-07 2.362895e-07 2.972204e-05 1.990673e-12 3.401820e-18 2.868873e-19

5.011872e+10 1.000000e+07 -8.814233e-07 2.399425e-07 3.022609e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.584893e+07 -8.808625e-07 2.399425e-07 3.022529e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 2.511886e+07 -8.800615e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 3.981072e+07 -8.789720e-07 2.399425e-07 3.022272e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 6.309573e+07 -8.774659e-07 2.399425e-07 3.022272e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.000000e+08 -8.753991e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.122018e+08 -8.747582e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.258925e+08 -8.740853e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.412538e+08 -8.733643e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.584893e+08 -8.725632e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.778279e+08 -8.717141e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.995262e+08 -8.707848e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 2.238721e+08 -8.697915e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 2.511886e+08 -8.687180e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 2.818383e+08 -8.675644e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 3.162278e+08 -8.663147e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 3.548134e+08 -8.649689e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 3.981072e+08 -8.635109e-07 2.399425e-07 3.022352e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 4.466836e+08 -8.619568e-07 2.399425e-07 3.022272e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 5.011872e+08 -8.602745e-07 2.399425e-07 3.022272e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 5.623413e+08 -8.584641e-07 2.399425e-07 3.022272e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 6.309573e+08 -8.565094e-07 2.399425e-07 3.022272e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 7.079458e+08 -8.544106e-07 2.399425e-07 3.022272e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 7.943282e+08 -8.521675e-07 2.399425e-07 3.022192e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 8.912509e+08 -8.497482e-07 2.399425e-07 3.022192e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.000000e+09 -8.471687e-07 2.399425e-07 3.022112e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.122018e+09 -8.443809e-07 2.399425e-07 3.022112e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.258925e+09 -8.414008e-07 2.399425e-07 3.022032e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.412538e+09 -8.382125e-07 2.399425e-07 3.021952e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.584893e+09 -8.347838e-07 2.399425e-07 3.021872e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.778279e+09 -8.311309e-07 2.399425e-07 3.021711e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 1.995262e+09 -8.272216e-07 2.399425e-07 3.021535e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.011872e+10 2.238721e+09 -8.230399e-07 2.399425e-07 3.021295e-05 6.095369e-26 3.834523e-33 0.000000e+00
5.011872e+10 2.511886e+09 -8.185698e-07 2.399425e-07 3.021055e-05 1.584893e-21 1.272657e-27 0.000000e+00
5.011872e+10 2.818383e+09 -8.138113e-07 2.399425e-07 3.020718e-05 2.338837e-19 2.364347e-25 2.658957e-28
5.011872e+10 3.162278e+09 -8.087324e-07 2.399425e-07 3.020318e-05 2.735269e-17 3.182082e-23 2.369798e-25
5.011872e+10 3.548134e+09 -8.033170e-07 2.399425e-07 3.019741e-05 1.339677e-15 1.835318e-21 9.565580e-23
5.011872e+10 3.981072e+09 -7.975652e-07 2.399425e-07 3.019084e-05 4.265795e-14 6.557092e-20 4.588929e-21
5.011872e+10 4.466836e+09 -7.914449e-07 2.399425e-07 3.018267e-05 9.660509e-13 1.650864e-18 1.392231e-19

5.248075e+10 1.000000e+07 -8.950739e-07 2.436595e-07 3.068976e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.584893e+07 -8.944971e-07 2.436595e-07 3.068976e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 2.511886e+07 -8.937120e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 3.981072e+07 -8.926065e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 6.309573e+07 -8.911005e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.000000e+08 -8.890176e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.122018e+08 -8.883928e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.258925e+08 -8.877039e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.412538e+08 -8.869668e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.584893e+08 -8.861818e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.778279e+08 -8.853166e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.995262e+08 -8.843873e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 2.238721e+08 -8.833940e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 2.511886e+08 -8.823045e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 2.818383e+08 -8.811349e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 3.162278e+08 -8.798852e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 3.548134e+08 -8.785394e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 3.981072e+08 -8.770654e-07 2.436595e-07 3.069056e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 4.466836e+08 -8.754952e-07 2.436595e-07 3.068976e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 5.011872e+08 -8.738130e-07 2.436595e-07 3.068976e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 5.623413e+08 -8.719865e-07 2.436595e-07 3.068976e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 6.309573e+08 -8.700318e-07 2.436595e-07 3.068976e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 7.079458e+08 -8.679329e-07 2.436595e-07 3.068976e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 7.943282e+08 -8.656579e-07 2.436595e-07 3.068896e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 8.912509e+08 -8.632386e-07 2.436595e-07 3.068896e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.000000e+09 -8.606270e-07 2.436595e-07 3.068896e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.122018e+09 -8.578392e-07 2.436595e-07 3.068816e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.258925e+09 -8.548271e-07 2.436595e-07 3.068735e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.412538e+09 -8.516228e-07 2.436595e-07 3.068655e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.584893e+09 -8.481781e-07 2.436595e-07 3.068575e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.778279e+09 -8.444931e-07 2.436595e-07 3.068415e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 1.995262e+09 -8.405517e-07 2.436595e-07 3.068239e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 2.238721e+09 -8.363540e-07 2.436595e-07 3.068079e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.248075e+10 2.511886e+09 -8.318519e-07 2.436595e-07 3.067758e-05 3.334264e-22 2.186308e-28 0.000000e+00
5.248075e+10 2.818383e+09 -8.270613e-07 2.436595e-07 3.067422e-05 6.471426e-20 6.881947e-26 5.750575e-29
5.248075e+10 3.162278e+09 -8.219504e-07 2.436595e-07 3.067021e-05 9.099133e-18 1.020261e-23 1.249428e-26
5.248075e+10 3.548134e+09 -8.165030e-07 2.436595e-07 3.066524e-05 5.272299e-16 7.156675e-22 3.425400e-23
5.248075e+10 3.981072e+09 -8.107031e-07 2.436595e-07 3.065868e-05 1.870682e-14 2.868873e-20 1.998533e-21
5.248075e+10 4.466836e+09 -8.045507e-07 2.436595e-07 3.065050e-05 4.623810e-13 7.901532e-19 6.663637e-20

5.495409e+10 1.000000e+07 -9.089488e-07 2.474247e-07 3.117490e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.584893e+07 -9.083720e-07 2.474247e-07 3.117314e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 2.511886e+07 -9.075709e-07 2.474247e-07 3.117073e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 3.981072e+07 -9.064654e-07 2.474247e-07 3.116833e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 6.309573e+07 -9.049433e-07 2.474247e-07 3.116657e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.000000e+08 -9.028445e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.122018e+08 -9.022196e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.258925e+08 -9.015307e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.412538e+08 -9.007937e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.584893e+08 -8.999926e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.778279e+08 -8.991274e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.995262e+08 -8.981981e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 2.238721e+08 -8.971888e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 2.511886e+08 -8.960993e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 2.818383e+08 -8.949297e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 3.162278e+08 -8.936800e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 3.548134e+08 -8.923181e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 3.981072e+08 -8.908441e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 4.466836e+08 -8.892580e-07 2.474247e-07 3.116496e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 5.011872e+08 -8.875597e-07 2.474247e-07 3.116416e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 5.623413e+08 -8.857332e-07 2.474247e-07 3.116416e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 6.309573e+08 -8.837625e-07 2.474247e-07 3.116416e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 7.079458e+08 -8.816476e-07 2.474247e-07 3.116416e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 7.943282e+08 -8.793725e-07 2.474247e-07 3.116416e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 8.912509e+08 -8.769372e-07 2.474247e-07 3.116336e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.000000e+09 -8.743096e-07 2.474247e-07 3.116336e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.122018e+09 -8.714898e-07 2.474247e-07 3.116256e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.258925e+09 -8.684777e-07 2.474247e-07 3.116176e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.412538e+09 -8.652413e-07 2.474247e-07 3.116096e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.584893e+09 -8.617806e-07 2.474247e-07 3.116016e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.778279e+09 -8.580635e-07 2.474247e-07 3.115840e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 1.995262e+09 -8.541061e-07 2.474247e-07 3.115679e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 2.238721e+09 -8.498764e-07 2.474247e-07 3.115519e-05 0.000000e+00 0.000000e+00 0.000000e+00
5.495409e+10 2.511886e+09 -8.453422e-07 2.474247e-07 3.115279e-05 4.265795e-23 1.740649e-29 0.000000e+00
5.495409e+10 2.818383e+09 -8.405196e-07 2.474247e-07 3.114942e-05 1.896706e-20 1.917394e-26 7.865228e-30
5.495409e+10 3.162278e+09 -8.353767e-07 2.474247e-07 3.114542e-05 2.824880e-18 3.017945e-24 4.089887e-27
5.495409e+10 3.548134e+09 -8.298812e-07 2.474247e-07 3.113965e-05 2.037042e-16 2.727164e-22 1.123858e-23
5.495409e+10 3.981072e+09 -8.240492e-07 2.474247e-07 3.113388e-05 8.072350e-15 1.235126e-20 8.544985e-22
5.495409e+10 4.466836e+09 -8.178488e-07 2.474247e-07 3.112491e-05 2.192805e-13 3.747238e-19 3.160176e-20

5.754399e+10 1.000000e+07 -9.230159e-07 2.512539e-07 3.164338e-05 0.000000e+00 0.000000e+00 0.000000e+00
