!25Si (5/2+, 3/2+, 1/2+, 3/2+)  -> 25Al       e-capture,  with screening effects
!GT+F   USDB     Q=12.7427 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T) mu    dQ        Vs          capture-rate    nu-energy-loss  gamma-energy
!                   (MeV)    (MeV)   (MeV)       (1/s)           (MeV/s)           (MeV/s)  
3.630781e+08 6.309573e+08 5.890094e-06 1.763199e-07 5.458627e-08 2.006781e+01 2.662020e-04 2.171757e-04
3.630781e+08 7.079458e+08 5.888973e-06 1.752945e-07 5.458627e-08 2.009093e+01 2.665086e-04 2.174259e-04
3.630781e+08 7.943282e+08 5.887691e-06 1.742050e-07 5.458627e-08 2.010944e+01 2.668771e-04 2.176764e-04
3.630781e+08 8.912509e+08 5.885929e-06 1.730354e-07 5.458627e-08 2.013261e+01 2.672461e-04 2.179271e-04
3.630781e+08 1.000000e+09 5.883686e-06 1.718018e-07 5.458627e-08 2.015580e+01 2.676772e-04 2.182284e-04
3.630781e+08 1.122018e+09 5.880962e-06 1.704880e-07 5.458627e-08 2.018366e+01 2.681707e-04 2.185804e-04
3.630781e+08 1.258925e+09 5.877437e-06 1.690941e-07 5.458627e-08 2.021622e+01 2.687270e-04 2.189330e-04
3.630781e+08 1.412538e+09 5.873111e-06 1.676201e-07 5.458627e-08 2.024883e+01 2.693465e-04 2.193367e-04
3.630781e+08 1.584893e+09 5.867664e-06 1.660499e-07 5.458627e-08 2.029084e+01 2.701539e-04 2.198423e-04
3.630781e+08 1.778279e+09 5.860774e-06 1.643997e-07 5.458627e-08 2.033761e+01 2.710886e-04 2.203999e-04
3.630781e+08 1.995262e+09 5.851962e-06 1.626373e-07 5.458627e-08 2.039389e+01 2.722145e-04 2.211115e-04
3.630781e+08 2.238721e+09 5.841068e-06 1.607948e-07 5.458627e-08 2.046445e+01 2.735970e-04 2.219276e-04
3.630781e+08 2.511886e+09 5.827289e-06 1.588401e-07 5.458627e-08 2.054471e+01 2.753032e-04 2.229520e-04
3.630781e+08 2.818383e+09 5.809825e-06 1.567893e-07 5.458627e-08 2.064905e+01 2.774031e-04 2.242391e-04
3.630781e+08 3.162278e+09 5.787875e-06 1.546264e-07 5.458627e-08 2.077304e+01 2.800343e-04 2.257414e-04
3.630781e+08 3.548134e+09 5.760318e-06 1.523513e-07 5.458627e-08 2.092666e+01 2.832770e-04 2.276205e-04
3.630781e+08 3.981072e+09 5.725711e-06 1.499801e-07 5.458627e-08 2.112030e+01 2.874162e-04 2.298854e-04
3.630781e+08 4.466836e+09 5.682131e-06 1.474807e-07 5.458627e-08 2.135994e+01 2.925575e-04 2.327080e-04

3.801894e+08 1.000000e+07 5.973247e-06 1.922135e-07 5.541941e-08 2.081134e+01 2.768926e-04 2.247043e-04
3.801894e+08 1.584893e+07 5.975811e-06 1.918771e-07 5.541941e-08 2.081134e+01 2.768926e-04 2.247560e-04
3.801894e+08 2.511886e+07 5.979176e-06 1.914445e-07 5.541941e-08 2.082572e+01 2.770839e-04 2.249113e-04
3.801894e+08 3.981072e+07 5.981419e-06 1.908196e-07 5.541941e-08 2.087853e+01 2.779146e-04 2.254817e-04
3.801894e+08 6.309573e+07 5.982700e-06 1.900025e-07 5.541941e-08 2.094112e+01 2.788119e-04 2.262097e-04
3.801894e+08 1.000000e+08 5.983501e-06 1.888810e-07 5.541941e-08 2.098457e+01 2.794546e-04 2.266790e-04
3.801894e+08 1.122018e+08 5.983501e-06 1.885445e-07 5.541941e-08 2.099423e+01 2.795834e-04 2.267834e-04
3.801894e+08 1.258925e+08 5.983501e-06 1.881760e-07 5.541941e-08 2.100390e+01 2.797121e-04 2.268879e-04
3.801894e+08 1.412538e+08 5.983501e-06 1.877915e-07 5.541941e-08 2.101358e+01 2.798410e-04 2.269924e-04
3.801894e+08 1.584893e+08 5.983501e-06 1.873589e-07 5.541941e-08 2.102326e+01 2.799699e-04 2.271492e-04
3.801894e+08 1.778279e+08 5.983501e-06 1.869103e-07 5.541941e-08 2.103294e+01 2.800988e-04 2.272539e-04
3.801894e+08 1.995262e+08 5.983341e-06 1.864297e-07 5.541941e-08 2.104747e+01 2.802924e-04 2.274633e-04
3.801894e+08 2.238721e+08 5.983341e-06 1.859009e-07 5.541941e-08 2.106202e+01 2.804861e-04 2.276205e-04
3.801894e+08 2.511886e+08 5.983181e-06 1.853562e-07 5.541941e-08 2.107657e+01 2.806799e-04 2.278302e-04
3.801894e+08 2.818383e+08 5.983021e-06 1.847474e-07 5.541941e-08 2.109599e+01 2.809385e-04 2.280927e-04
3.801894e+08 3.162278e+08 5.982700e-06 1.841065e-07 5.541941e-08 2.111057e+01 2.811974e-04 2.283028e-04
3.801894e+08 3.548134e+08 5.982540e-06 1.834176e-07 5.541941e-08 2.113002e+01 2.814565e-04 2.285658e-04
3.801894e+08 3.981072e+08 5.982220e-06 1.826806e-07 5.541941e-08 2.114949e+01 2.817159e-04 2.287764e-04
3.801894e+08 4.466836e+08 5.981739e-06 1.818955e-07 5.541941e-08 2.116898e+01 2.819755e-04 2.290400e-04
3.801894e+08 5.011872e+08 5.981258e-06 1.810463e-07 5.541941e-08 2.118849e+01 2.822353e-04 2.293038e-04
3.801894e+08 5.623413e+08 5.980618e-06 1.801331e-07 5.541941e-08 2.120801e+01 2.825604e-04 2.295680e-04
3.801894e+08 6.309573e+08 5.979656e-06 1.791718e-07 5.541941e-08 2.122756e+01 2.828859e-04 2.298324e-04
3.801894e+08 7.079458e+08 5.978535e-06 1.781464e-07 5.541941e-08 2.124712e+01 2.832118e-04 2.300972e-04
3.801894e+08 7.943282e+08 5.977253e-06 1.770569e-07 5.541941e-08 2.127159e+01 2.835380e-04 2.303622e-04
3.801894e+08 8.912509e+08 5.975491e-06 1.758873e-07 5.541941e-08 2.129119e+01 2.839300e-04 2.306276e-04
3.801894e+08 1.000000e+09 5.973408e-06 1.746376e-07 5.541941e-08 2.132063e+01 2.843880e-04 2.309465e-04
3.801894e+08 1.122018e+09 5.970684e-06 1.733078e-07 5.541941e-08 2.134519e+01 2.849124e-04 2.313190e-04
3.801894e+08 1.258925e+09 5.967159e-06 1.719139e-07 5.541941e-08 2.137962e+01 2.855034e-04 2.316921e-04
3.801894e+08 1.412538e+09 5.962994e-06 1.704239e-07 5.541941e-08 2.141411e+01 2.862275e-04 2.321193e-04
3.801894e+08 1.584893e+09 5.957546e-06 1.688377e-07 5.541941e-08 2.145853e+01 2.870194e-04 2.326544e-04
3.801894e+08 1.778279e+09 5.950657e-06 1.671715e-07 5.541941e-08 2.150800e+01 2.880125e-04 2.332444e-04
3.801894e+08 1.995262e+09 5.942005e-06 1.654091e-07 5.541941e-08 2.156254e+01 2.892087e-04 2.339437e-04
3.801894e+08 2.238721e+09 5.931270e-06 1.635345e-07 5.541941e-08 2.163715e+01 2.906105e-04 2.348071e-04
3.801894e+08 2.511886e+09 5.917652e-06 1.615638e-07 5.541941e-08 2.172201e+01 2.924229e-04 2.358910e-04
3.801894e+08 2.818383e+09 5.900509e-06 1.594970e-07 5.541941e-08 2.182730e+01 2.946533e-04 2.371982e-04
3.801894e+08 3.162278e+09 5.879039e-06 1.573181e-07 5.541941e-08 2.195837e+01 2.973797e-04 2.387873e-04
3.801894e+08 3.548134e+09 5.851802e-06 1.550269e-07 5.541941e-08 2.212076e+01 3.007539e-04 2.407195e-04
3.801894e+08 3.981072e+09 5.817676e-06 1.526237e-07 5.541941e-08 2.232030e+01 3.050081e-04 2.431147e-04
3.801894e+08 4.466836e+09 5.774737e-06 1.501082e-07 5.541941e-08 2.256836e+01 3.103926e-04 2.459865e-04

3.981072e+08 1.000000e+07 6.067295e-06 1.951936e-07 5.626856e-08 2.223310e+01 2.974482e-04 2.402765e-04
3.981072e+08 1.584893e+07 6.068257e-06 1.948571e-07 5.626856e-08 2.223310e+01 2.974482e-04 2.402765e-04
3.981072e+08 2.511886e+07 6.069859e-06 1.944085e-07 5.626856e-08 2.222798e+01 2.973797e-04 2.401659e-04
3.981072e+08 3.981072e+07 6.071942e-06 1.937997e-07 5.626856e-08 2.222286e+01 2.973112e-04 2.401106e-04
3.981072e+08 6.309573e+07 6.073544e-06 1.929666e-07 5.626856e-08 2.221775e+01 2.973112e-04 2.401106e-04
3.981072e+08 1.000000e+08 6.074505e-06 1.918450e-07 5.626856e-08 2.221775e+01 2.973112e-04 2.401106e-04
3.981072e+08 1.122018e+08 6.074505e-06 1.915086e-07 5.626856e-08 2.221775e+01 2.973112e-04 2.401659e-04
3.981072e+08 1.258925e+08 6.074505e-06 1.911401e-07 5.626856e-08 2.222286e+01 2.973797e-04 2.402212e-04
3.981072e+08 1.412538e+08 6.074505e-06 1.907395e-07 5.626856e-08 2.222798e+01 2.974482e-04 2.402765e-04
3.981072e+08 1.584893e+08 6.074505e-06 1.903230e-07 5.626856e-08 2.223822e+01 2.975852e-04 2.404425e-04
3.981072e+08 1.778279e+08 6.074345e-06 1.898744e-07 5.626856e-08 2.224846e+01 2.977223e-04 2.405533e-04
3.981072e+08 1.995262e+08 6.074345e-06 1.893777e-07 5.626856e-08 2.226384e+01 2.979280e-04 2.407195e-04
3.981072e+08 2.238721e+08 6.074185e-06 1.888490e-07 5.626856e-08 2.227922e+01 2.981339e-04 2.409413e-04
3.981072e+08 2.511886e+08 6.074025e-06 1.882882e-07 5.626856e-08 2.229462e+01 2.983399e-04 2.411633e-04
3.981072e+08 2.818383e+08 6.073864e-06 1.876954e-07 5.626856e-08 2.231002e+01 2.985460e-04 2.413856e-04
3.981072e+08 3.162278e+08 6.073704e-06 1.870385e-07 5.626856e-08 2.233058e+01 2.988211e-04 2.416636e-04
3.981072e+08 3.548134e+08 6.073384e-06 1.863496e-07 5.626856e-08 2.235116e+01 2.990965e-04 2.418863e-04
3.981072e+08 3.981072e+08 6.073063e-06 1.856126e-07 5.626856e-08 2.237175e+01 2.993721e-04 2.421650e-04
3.981072e+08 4.466836e+08 6.072583e-06 1.848115e-07 5.626856e-08 2.239237e+01 2.996479e-04 2.424439e-04
3.981072e+08 5.011872e+08 6.072102e-06 1.839623e-07 5.626856e-08 2.241300e+01 2.999931e-04 2.427232e-04
3.981072e+08 5.623413e+08 6.071461e-06 1.830491e-07 5.626856e-08 2.243365e+01 3.002696e-04 2.429469e-04
3.981072e+08 6.309573e+08 6.070660e-06 1.820878e-07 5.626856e-08 2.245432e+01 3.006155e-04 2.432267e-04
3.981072e+08 7.079458e+08 6.069538e-06 1.810463e-07 5.626856e-08 2.247502e+01 3.009618e-04 2.435069e-04
3.981072e+08 7.943282e+08 6.068257e-06 1.799408e-07 5.626856e-08 2.250091e+01 3.013778e-04 2.437874e-04
3.981072e+08 8.912509e+08 6.066494e-06 1.787712e-07 5.626856e-08 2.252164e+01 3.017945e-04 2.441245e-04
3.981072e+08 1.000000e+09 6.064412e-06 1.775055e-07 5.626856e-08 2.254758e+01 3.022813e-04 2.444620e-04
3.981072e+08 1.122018e+09 6.061688e-06 1.761757e-07 5.626856e-08 2.257876e+01 3.027689e-04 2.447999e-04
3.981072e+08 1.258925e+09 6.058323e-06 1.747658e-07 5.626856e-08 2.260997e+01 3.033970e-04 2.451948e-04
3.981072e+08 1.412538e+09 6.054158e-06 1.732597e-07 5.626856e-08 2.265166e+01 3.041664e-04 2.456469e-04
3.981072e+08 1.584893e+09 6.048870e-06 1.716736e-07 5.626856e-08 2.269342e+01 3.050081e-04 2.461565e-04
3.981072e+08 1.778279e+09 6.042141e-06 1.699913e-07 5.626856e-08 2.274574e+01 3.060633e-04 2.468376e-04
3.981072e+08 1.995262e+09 6.033650e-06 1.682129e-07 5.626856e-08 2.280867e+01 3.072637e-04 2.475776e-04
3.981072e+08 2.238721e+09 6.022915e-06 1.663223e-07 5.626856e-08 2.288232e+01 3.087531e-04 2.484342e-04
3.981072e+08 2.511886e+09 6.009617e-06 1.643356e-07 5.626856e-08 2.297206e+01 3.106786e-04 2.495809e-04
3.981072e+08 2.818383e+09 5.992794e-06 1.622528e-07 5.626856e-08 2.308341e+01 3.129762e-04 2.509061e-04
3.981072e+08 3.162278e+09 5.971485e-06 1.600418e-07 5.626856e-08 2.321667e+01 3.157994e-04 2.525872e-04
3.981072e+08 3.548134e+09 5.944729e-06 1.577346e-07 5.626856e-08 2.338299e+01 3.193826e-04 2.546310e-04
3.981072e+08 3.981072e+09 5.911083e-06 1.553153e-07 5.626856e-08 2.359391e+01 3.238257e-04 2.571055e-04
3.981072e+08 4.466836e+09 5.868785e-06 1.527839e-07 5.626856e-08 2.385064e+01 3.294665e-04 2.600826e-04

4.168694e+08 1.000000e+07 6.162785e-06 1.982217e-07 5.711772e-08 2.342071e+01 3.147830e-04 2.532278e-04
4.168694e+08 1.584893e+07 6.163266e-06 1.978853e-07 5.711772e-08 2.342071e+01 3.147830e-04 2.532278e-04
4.168694e+08 2.511886e+07 6.164067e-06 1.974366e-07 5.711772e-08 2.341531e+01 3.147106e-04 2.531695e-04
4.168694e+08 3.981072e+07 6.165189e-06 1.968278e-07 5.711772e-08 2.342071e+01 3.147106e-04 2.532278e-04
4.168694e+08 6.309573e+07 6.166310e-06 1.959947e-07 5.711772e-08 2.344769e+01 3.151456e-04 2.535195e-04
4.168694e+08 1.000000e+08 6.166791e-06 1.948571e-07 5.711772e-08 2.348010e+01 3.157267e-04 2.539284e-04
4.168694e+08 1.122018e+08 6.166791e-06 1.945047e-07 5.711772e-08 2.349092e+01 3.158721e-04 2.540454e-04
4.168694e+08 1.258925e+08 6.166791e-06 1.941522e-07 5.711772e-08 2.350174e+01 3.160176e-04 2.541624e-04
4.168694e+08 1.412538e+08 6.166791e-06 1.937516e-07 5.711772e-08 2.351256e+01 3.161632e-04 2.543380e-04
4.168694e+08 1.584893e+08 6.166791e-06 1.933190e-07 5.711772e-08 2.352339e+01 3.163088e-04 2.544552e-04
4.168694e+08 1.778279e+08 6.166631e-06 1.928704e-07 5.711772e-08 2.353423e+01 3.164545e-04 2.546310e-04
4.168694e+08 1.995262e+08 6.166631e-06 1.923738e-07 5.711772e-08 2.355049e+01 3.166732e-04 2.548070e-04
4.168694e+08 2.238721e+08 6.166470e-06 1.918450e-07 5.711772e-08 2.356677e+01 3.168920e-04 2.550418e-04
4.168694e+08 2.511886e+08 6.166310e-06 1.912843e-07 5.711772e-08 2.358305e+01 3.171110e-04 2.552768e-04
4.168694e+08 2.818383e+08 6.166150e-06 1.906754e-07 5.711772e-08 2.360478e+01 3.174032e-04 2.555120e-04
4.168694e+08 3.162278e+08 6.165990e-06 1.900346e-07 5.711772e-08 2.362653e+01 3.176957e-04 2.558063e-04
4.168694e+08 3.548134e+08 6.165830e-06 1.893296e-07 5.711772e-08 2.364286e+01 3.179884e-04 2.560421e-04
4.168694e+08 3.981072e+08 6.165349e-06 1.885766e-07 5.711772e-08 2.366465e+01 3.182814e-04 2.563370e-04
4.168694e+08 4.466836e+08 6.164868e-06 1.877755e-07 5.711772e-08 2.368645e+01 3.185747e-04 2.566323e-04
4.168694e+08 5.011872e+08 6.164388e-06 1.869263e-07 5.711772e-08 2.370828e+01 3.188683e-04 2.569279e-04
4.168694e+08 5.623413e+08 6.163747e-06 1.860131e-07 5.711772e-08 2.373012e+01 3.192356e-04 2.571647e-04
4.168694e+08 6.309573e+08 6.162946e-06 1.850358e-07 5.711772e-08 2.375199e+01 3.196033e-04 2.574609e-04
4.168694e+08 7.079458e+08 6.161984e-06 1.839944e-07 5.711772e-08 2.377388e+01 3.199715e-04 2.577575e-04
4.168694e+08 7.943282e+08 6.160542e-06 1.828728e-07 5.711772e-08 2.380126e+01 3.203401e-04 2.580544e-04
4.168694e+08 8.912509e+08 6.158940e-06 1.816872e-07 5.711772e-08 2.382868e+01 3.207830e-04 2.584112e-04
4.168694e+08 1.000000e+09 6.156857e-06 1.804375e-07 5.711772e-08 2.385613e+01 3.213004e-04 2.587089e-04
4.168694e+08 1.122018e+09 6.154134e-06 1.790917e-07 5.711772e-08 2.388361e+01 3.218187e-04 2.591262e-04
4.168694e+08 1.258925e+09 6.150929e-06 1.776657e-07 5.711772e-08 2.392214e+01 3.224863e-04 2.595442e-04
4.168694e+08 1.412538e+09 6.146603e-06 1.761597e-07 5.711772e-08 2.396073e+01 3.232297e-04 2.600227e-04
4.168694e+08 1.584893e+09 6.141476e-06 1.745575e-07 5.711772e-08 2.400491e+01 3.241241e-04 2.605621e-04
4.168694e+08 1.778279e+09 6.134907e-06 1.728592e-07 5.711772e-08 2.406024e+01 3.252455e-04 2.612229e-04
4.168694e+08 1.995262e+09 6.126576e-06 1.710487e-07 5.711772e-08 2.412126e+01 3.265211e-04 2.620060e-04
4.168694e+08 2.238721e+09 6.116002e-06 1.691582e-07 5.711772e-08 2.419914e+01 3.281038e-04 2.629731e-04
4.168694e+08 2.511886e+09 6.102864e-06 1.671554e-07 5.711772e-08 2.429405e+01 3.300740e-04 2.641261e-04
4.168694e+08 2.818383e+09 6.086201e-06 1.650406e-07 5.711772e-08 2.440619e+01 3.325150e-04 2.655286e-04
4.168694e+08 3.162278e+09 6.065373e-06 1.628296e-07 5.711772e-08 2.454709e+01 3.354373e-04 2.672461e-04
4.168694e+08 3.548134e+09 6.039097e-06 1.604904e-07 5.711772e-08 2.472293e+01 3.391652e-04 2.693465e-04
4.168694e+08 3.981072e+09 6.005932e-06 1.580551e-07 5.711772e-08 2.494020e+01 3.438835e-04 2.719013e-04
4.168694e+08 4.466836e+09 5.964115e-06 1.554916e-07 5.711772e-08 2.520577e+01 3.497126e-04 2.750498e-04

4.365158e+08 1.000000e+07 6.258916e-06 2.012979e-07 5.799892e-08 2.497468e+01 3.375292e-04 2.702784e-04
4.365158e+08 1.584893e+07 6.259076e-06 2.009614e-07 5.799892e-08 2.497468e+01 3.375292e-04 2.702162e-04
4.365158e+08 2.511886e+07 6.259397e-06 2.005128e-07 5.799892e-08 2.495744e+01 3.372184e-04 2.700296e-04
4.365158e+08 3.981072e+07 6.259877e-06 1.998880e-07 5.799892e-08 2.491724e+01 3.367529e-04 2.696568e-04
4.365158e+08 6.309573e+07 6.260358e-06 1.990548e-07 5.799892e-08 2.488857e+01 3.362105e-04 2.692845e-04
4.365158e+08 1.000000e+08 6.260518e-06 1.979173e-07 5.799892e-08 2.487139e+01 3.360557e-04 2.690985e-04
4.365158e+08 1.122018e+08 6.260518e-06 1.975648e-07 5.799892e-08 2.487139e+01 3.360557e-04 2.691605e-04
4.365158e+08 1.258925e+08 6.260518e-06 1.971963e-07 5.799892e-08 2.487711e+01 3.361331e-04 2.692225e-04
4.365158e+08 1.412538e+08 6.260518e-06 1.967958e-07 5.799892e-08 2.488284e+01 3.362105e-04 2.692845e-04
4.365158e+08 1.584893e+08 6.260518e-06 1.963792e-07 5.799892e-08 2.489430e+01 3.363654e-04 2.694085e-04
4.365158e+08 1.778279e+08 6.260358e-06 1.959146e-07 5.799892e-08 2.490577e+01 3.365203e-04 2.695947e-04
4.365158e+08 1.995262e+08 6.260358e-06 1.954179e-07 5.799892e-08 2.491724e+01 3.366753e-04 2.697810e-04
4.365158e+08 2.238721e+08 6.260198e-06 1.948892e-07 5.799892e-08 2.493446e+01 3.369080e-04 2.700296e-04
4.365158e+08 2.511886e+08 6.260038e-06 1.943284e-07 5.799892e-08 2.495169e+01 3.371408e-04 2.702784e-04
4.365158e+08 2.818383e+08 6.259877e-06 1.937196e-07 5.799892e-08 2.497468e+01 3.374515e-04 2.705274e-04
4.365158e+08 3.162278e+08 6.259717e-06 1.930627e-07 5.799892e-08 2.499770e+01 3.377624e-04 2.707767e-04
4.365158e+08 3.548134e+08 6.259557e-06 1.923577e-07 5.799892e-08 2.501497e+01 3.380736e-04 2.710886e-04
4.365158e+08 3.981072e+08 6.259237e-06 1.916047e-07 5.799892e-08 2.503802e+01 3.383852e-04 2.714009e-04
4.365158e+08 4.466836e+08 6.258756e-06 1.908036e-07 5.799892e-08 2.506109e+01 3.386970e-04 2.717136e-04
4.365158e+08 5.011872e+08 6.258275e-06 1.899384e-07 5.799892e-08 2.508419e+01 3.390091e-04 2.719639e-04
4.365158e+08 5.623413e+08 6.257634e-06 1.890092e-07 5.799892e-08 2.510730e+01 3.393996e-04 2.722772e-04
4.365158e+08 6.309573e+08 6.256673e-06 1.880318e-07 5.799892e-08 2.513043e+01 3.397123e-04 2.725909e-04
4.365158e+08 7.079458e+08 6.255712e-06 1.869744e-07 5.799892e-08 2.515359e+01 3.401820e-04 2.729049e-04
4.365158e+08 7.943282e+08 6.254430e-06 1.858689e-07 5.799892e-08 2.518257e+01 3.405739e-04 2.732193e-04
4.365158e+08 8.912509e+08 6.252828e-06 1.846673e-07 5.799892e-08 2.521158e+01 3.410447e-04 2.735340e-04
4.365158e+08 1.000000e+09 6.250745e-06 1.834015e-07 5.799892e-08 2.524062e+01 3.415948e-04 2.739122e-04
4.365158e+08 1.122018e+09 6.248182e-06 1.820557e-07 5.799892e-08 2.526969e+01 3.421459e-04 2.742908e-04
4.365158e+08 1.258925e+09 6.244817e-06 1.806138e-07 5.799892e-08 2.530463e+01 3.428556e-04 2.747333e-04
4.365158e+08 1.412538e+09 6.240812e-06 1.790917e-07 5.799892e-08 2.534545e+01 3.436460e-04 2.752398e-04
4.365158e+08 1.584893e+09 6.235685e-06 1.774735e-07 5.799892e-08 2.539803e+01 3.445969e-04 2.758108e-04
4.365158e+08 1.778279e+09 6.229116e-06 1.757591e-07 5.799892e-08 2.545072e+01 3.457095e-04 2.765103e-04
4.365158e+08 1.995262e+09 6.220945e-06 1.739487e-07 5.799892e-08 2.551526e+01 3.470654e-04 2.773392e-04
4.365158e+08 2.238721e+09 6.210530e-06 1.720421e-07 5.799892e-08 2.559764e+01 3.487477e-04 2.782988e-04
4.365158e+08 2.511886e+09 6.197553e-06 1.700233e-07 5.799892e-08 2.569804e+01 3.507610e-04 2.795190e-04
4.365158e+08 2.818383e+09 6.181210e-06 1.678924e-07 5.799892e-08 2.581666e+01 3.532737e-04 2.810032e-04
4.365158e+08 3.162278e+09 6.160703e-06 1.656494e-07 5.799892e-08 2.595972e+01 3.563783e-04 2.827557e-04
4.365158e+08 3.548134e+09 6.134747e-06 1.633102e-07 5.799892e-08 2.614568e+01 3.603390e-04 2.849780e-04
4.365158e+08 3.981072e+09 6.102063e-06 1.608429e-07 5.799892e-08 2.636938e+01 3.651836e-04 2.876149e-04
4.365158e+08 4.466836e+09 6.061047e-06 1.582473e-07 5.799892e-08 2.665017e+01 3.712883e-04 2.908783e-04

4.570882e+08 1.000000e+07 6.355207e-06 2.044221e-07 5.889614e-08 2.627242e+01 3.566246e-04 2.844535e-04
4.570882e+08 1.584893e+07 6.355207e-06 2.040857e-07 5.889614e-08 2.627242e+01 3.566246e-04 2.844535e-04
4.570882e+08 2.511886e+07 6.355367e-06 2.036371e-07 5.889614e-08 2.626637e+01 3.565425e-04 2.843226e-04
4.570882e+08 3.981072e+07 6.355688e-06 2.030122e-07 5.889614e-08 2.625427e+01 3.563783e-04 2.842571e-04
4.570882e+08 6.309573e+07 6.355848e-06 2.021631e-07 5.889614e-08 2.626637e+01 3.565425e-04 2.843226e-04
4.570882e+08 1.000000e+08 6.355848e-06 2.010095e-07 5.889614e-08 2.629662e+01 3.569532e-04 2.847156e-04
4.570882e+08 1.122018e+08 6.355848e-06 2.006730e-07 5.889614e-08 2.630268e+01 3.571176e-04 2.847812e-04
4.570882e+08 1.258925e+08 6.355848e-06 2.003045e-07 5.889614e-08 2.631480e+01 3.572821e-04 2.849124e-04
4.570882e+08 1.412538e+08 6.355848e-06 1.999040e-07 5.889614e-08 2.632692e+01 3.574467e-04 2.850436e-04
4.570882e+08 1.584893e+08 6.355688e-06 1.994714e-07 5.889614e-08 2.633904e+01 3.576114e-04 2.852406e-04
4.570882e+08 1.778279e+08 6.355688e-06 1.990068e-07 5.889614e-08 2.635118e+01 3.577761e-04 2.854377e-04
4.570882e+08 1.995262e+08 6.355528e-06 1.985101e-07 5.889614e-08 2.636938e+01 3.580233e-04 2.856349e-04
4.570882e+08 2.238721e+08 6.355528e-06 1.979814e-07 5.889614e-08 2.638761e+01 3.582707e-04 2.858981e-04
4.570882e+08 2.511886e+08 6.355367e-06 1.974046e-07 5.889614e-08 2.640584e+01 3.585183e-04 2.861616e-04
4.570882e+08 2.818383e+08 6.355207e-06 1.967958e-07 5.889614e-08 2.642409e+01 3.588486e-04 2.864253e-04
4.570882e+08 3.162278e+08 6.355047e-06 1.961389e-07 5.889614e-08 2.644844e+01 3.591793e-04 2.867552e-04
4.570882e+08 3.548134e+08 6.354727e-06 1.954339e-07 5.889614e-08 2.647281e+01 3.595103e-04 2.870194e-04
4.570882e+08 3.981072e+08 6.354406e-06 1.946649e-07 5.889614e-08 2.649720e+01 3.598415e-04 2.873501e-04
4.570882e+08 4.466836e+08 6.354086e-06 1.938638e-07 5.889614e-08 2.652162e+01 3.601731e-04 2.876811e-04
4.570882e+08 5.011872e+08 6.353605e-06 1.929986e-07 5.889614e-08 2.654606e+01 3.605050e-04 2.879462e-04
4.570882e+08 5.623413e+08 6.352804e-06 1.920693e-07 5.889614e-08 2.657052e+01 3.609203e-04 2.882779e-04
4.570882e+08 6.309573e+08 6.352003e-06 1.910760e-07 5.889614e-08 2.659500e+01 3.612529e-04 2.886100e-04
4.570882e+08 7.079458e+08 6.351042e-06 1.900185e-07 5.889614e-08 2.661951e+01 3.616690e-04 2.889424e-04
4.570882e+08 7.943282e+08 6.349760e-06 1.888970e-07 5.889614e-08 2.664404e+01 3.621690e-04 2.892753e-04
4.570882e+08 8.912509e+08 6.348158e-06 1.876954e-07 5.889614e-08 2.667473e+01 3.626697e-04 2.896085e-04
4.570882e+08 1.000000e+09 6.346235e-06 1.864136e-07 5.889614e-08 2.670546e+01 3.631711e-04 2.900089e-04
4.570882e+08 1.122018e+09 6.343511e-06 1.850518e-07 5.889614e-08 2.673622e+01 3.638407e-04 2.904098e-04
4.570882e+08 1.258925e+09 6.340307e-06 1.836098e-07 5.889614e-08 2.677318e+01 3.645116e-04 2.908783e-04
4.570882e+08 1.412538e+09 6.336301e-06 1.820717e-07 5.889614e-08 2.682255e+01 3.653518e-04 2.914146e-04
4.570882e+08 1.584893e+09 6.331335e-06 1.804375e-07 5.889614e-08 2.687200e+01 3.663627e-04 2.920191e-04
4.570882e+08 1.778279e+09 6.324766e-06 1.787232e-07 5.889614e-08 2.692775e+01 3.675457e-04 2.926923e-04
4.570882e+08 1.995262e+09 6.316755e-06 1.768967e-07 5.889614e-08 2.699604e+01 3.689872e-04 2.935698e-04
4.570882e+08 2.238721e+09 6.306661e-06 1.749581e-07 5.889614e-08 2.708320e+01 3.707757e-04 2.945855e-04
4.570882e+08 2.511886e+09 6.293683e-06 1.729233e-07 5.889614e-08 2.718316e+01 3.728304e-04 2.958771e-04
4.570882e+08 2.818383e+09 6.277662e-06 1.707764e-07 5.889614e-08 2.730864e+01 3.755012e-04 2.973797e-04
4.570882e+08 3.162278e+09 6.257474e-06 1.685333e-07 5.889614e-08 2.745997e+01 3.787140e-04 2.992343e-04
4.570882e+08 3.548134e+09 6.231839e-06 1.661461e-07 5.889614e-08 2.764394e+01 3.828347e-04 3.015167e-04
4.570882e+08 3.981072e+09 6.199796e-06 1.636627e-07 5.889614e-08 2.788046e+01 3.878924e-04 3.043066e-04
4.570882e+08 4.466836e+09 6.159261e-06 1.610511e-07 5.889614e-08 2.817085e+01 3.942860e-04 3.076885e-04

4.786301e+08 1.000000e+07 6.451819e-06 2.075945e-07 5.979336e-08 2.797049e+01 3.817784e-04 3.030479e-04
4.786301e+08 1.584893e+07 6.451819e-06 2.072580e-07 5.979336e-08 2.797049e+01 3.817784e-04 3.029781e-04
