!27Mg (1/2+, 3/2+, 5/2, 5/2)  -> 27Na,  e-capture,  with screening effects
!USDB        Q=-9.0690 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T)  dQ     Vs      mu       e-cap-rate    nu-energy-loss  gamma-energy
!                 (MeV)     (MeV)     (MeV)       (1/s)             (MeV/s)        (MeV/s)  
4.786301e+10 5.623413e+08 8.451339e-07 2.362895e-07 2.976306e-05 1.544543e+02 1.421056e-03 2.814565e-04
4.786301e+10 6.309573e+08 8.431953e-07 2.362895e-07 2.976306e-05 1.545610e+02 1.422366e-03 2.817807e-04
4.786301e+10 7.079458e+08 8.411125e-07 2.362895e-07 2.976226e-05 1.546678e+02 1.423349e-03 2.819755e-04
4.786301e+10 7.943282e+08 8.388854e-07 2.362895e-07 2.976226e-05 1.548104e+02 1.425316e-03 2.823653e-04
4.786301e+10 8.912509e+08 8.364822e-07 2.362895e-07 2.976145e-05 1.549173e+02 1.426958e-03 2.827557e-04
4.786301e+10 1.000000e+09 8.339026e-07 2.362895e-07 2.976145e-05 1.550958e+02 1.429260e-03 2.832770e-04
4.786301e+10 1.122018e+09 8.311469e-07 2.362895e-07 2.976049e-05 1.552745e+02 1.431895e-03 2.837993e-04
4.786301e+10 1.258925e+09 8.281829e-07 2.362895e-07 2.975969e-05 1.555249e+02 1.434866e-03 2.843880e-04
4.786301e+10 1.412538e+09 8.249945e-07 2.362895e-07 2.975889e-05 1.558117e+02 1.438836e-03 2.851092e-04
4.786301e+10 1.584893e+09 8.215979e-07 2.362895e-07 2.975809e-05 1.561709e+02 1.444147e-03 2.859640e-04
4.786301e+10 1.778279e+09 8.179610e-07 2.362895e-07 2.975649e-05 1.566390e+02 1.450813e-03 2.868873e-04
4.786301e+10 1.995262e+09 8.140837e-07 2.362895e-07 2.975489e-05 1.572896e+02 1.460533e-03 2.880125e-04
4.786301e+10 2.238721e+09 8.099180e-07 2.362895e-07 2.975328e-05 1.582341e+02 1.474047e-03 2.892753e-04
4.786301e+10 2.511886e+09 8.054960e-07 2.362895e-07 2.974992e-05 1.594410e+02 1.492146e-03 2.906774e-04
4.786301e+10 2.818383e+09 8.007535e-07 2.362895e-07 2.974671e-05 1.610275e+02 1.517090e-03 2.925575e-04
4.786301e+10 3.162278e+09 7.957227e-07 2.362895e-07 2.974255e-05 1.630047e+02 1.548500e-03 2.950607e-04
4.786301e+10 3.548134e+09 7.903554e-07 2.362895e-07 2.973678e-05 1.653484e+02 1.586395e-03 2.984086e-04
4.786301e+10 3.981072e+09 7.846356e-07 2.362895e-07 2.973021e-05 1.679577e+02 1.630840e-03 3.032573e-04
4.786301e+10 4.466836e+09 7.785633e-07 2.362895e-07 2.972204e-05 1.707261e+02 1.680008e-03 3.101782e-04

5.011872e+10 1.000000e+07 8.814233e-07 2.399425e-07 3.022609e-05 1.783200e+02 1.690874e-03 3.385410e-04
5.011872e+10 1.584893e+07 8.808625e-07 2.399425e-07 3.022529e-05 1.782789e+02 1.690485e-03 3.384631e-04
5.011872e+10 2.511886e+07 8.800615e-07 2.399425e-07 3.022352e-05 1.780328e+02 1.688151e-03 3.379180e-04
5.011872e+10 3.981072e+07 8.789720e-07 2.399425e-07 3.022272e-05 1.777870e+02 1.685044e-03 3.372961e-04
5.011872e+10 6.309573e+07 8.774659e-07 2.399425e-07 3.022272e-05 1.777051e+02 1.683881e-03 3.370632e-04
5.011872e+10 1.000000e+08 8.753991e-07 2.399425e-07 3.022352e-05 1.777870e+02 1.685044e-03 3.372961e-04
5.011872e+10 1.122018e+08 8.747582e-07 2.399425e-07 3.022352e-05 1.777870e+02 1.685044e-03 3.372961e-04
5.011872e+10 1.258925e+08 8.740853e-07 2.399425e-07 3.022352e-05 1.778279e+02 1.685432e-03 3.373738e-04
5.011872e+10 1.412538e+08 8.733643e-07 2.399425e-07 3.022352e-05 1.778279e+02 1.685820e-03 3.374515e-04
5.011872e+10 1.584893e+08 8.725632e-07 2.399425e-07 3.022352e-05 1.778689e+02 1.686209e-03 3.375292e-04
5.011872e+10 1.778279e+08 8.717141e-07 2.399425e-07 3.022352e-05 1.779099e+02 1.686597e-03 3.376846e-04
5.011872e+10 1.995262e+08 8.707848e-07 2.399425e-07 3.022352e-05 1.779508e+02 1.687374e-03 3.377624e-04
5.011872e+10 2.238721e+08 8.697915e-07 2.399425e-07 3.022352e-05 1.779918e+02 1.687762e-03 3.379180e-04
5.011872e+10 2.511886e+08 8.687180e-07 2.399425e-07 3.022352e-05 1.780328e+02 1.688540e-03 3.380736e-04
5.011872e+10 2.818383e+08 8.675644e-07 2.399425e-07 3.022352e-05 1.781148e+02 1.689318e-03 3.382294e-04
5.011872e+10 3.162278e+08 8.663147e-07 2.399425e-07 3.022352e-05 1.781558e+02 1.690096e-03 3.383852e-04
5.011872e+10 3.548134e+08 8.649689e-07 2.399425e-07 3.022352e-05 1.782379e+02 1.690874e-03 3.385410e-04
5.011872e+10 3.981072e+08 8.635109e-07 2.399425e-07 3.022352e-05 1.783200e+02 1.692043e-03 3.387750e-04
5.011872e+10 4.466836e+08 8.619568e-07 2.399425e-07 3.022272e-05 1.783610e+02 1.692432e-03 3.389310e-04
5.011872e+10 5.011872e+08 8.602745e-07 2.399425e-07 3.022272e-05 1.784432e+02 1.693602e-03 3.391652e-04
5.011872e+10 5.623413e+08 8.584641e-07 2.399425e-07 3.022272e-05 1.785665e+02 1.695162e-03 3.394777e-04
5.011872e+10 6.309573e+08 8.565094e-07 2.399425e-07 3.022272e-05 1.786899e+02 1.696724e-03 3.397906e-04
5.011872e+10 7.079458e+08 8.544106e-07 2.399425e-07 3.022272e-05 1.788134e+02 1.698679e-03 3.401820e-04
5.011872e+10 7.943282e+08 8.521675e-07 2.399425e-07 3.022192e-05 1.789369e+02 1.700244e-03 3.404954e-04
5.011872e+10 8.912509e+08 8.497482e-07 2.399425e-07 3.022192e-05 1.791018e+02 1.702595e-03 3.410447e-04
5.011872e+10 1.000000e+09 8.471687e-07 2.399425e-07 3.022112e-05 1.792669e+02 1.704556e-03 3.415162e-04
5.011872e+10 1.122018e+09 8.443809e-07 2.399425e-07 3.022112e-05 1.795147e+02 1.708092e-03 3.422247e-04
5.011872e+10 1.258925e+09 8.414008e-07 2.399425e-07 3.022032e-05 1.797629e+02 1.711636e-03 3.429346e-04
5.011872e+10 1.412538e+09 8.382125e-07 2.399425e-07 3.021952e-05 1.800943e+02 1.715976e-03 3.437251e-04
5.011872e+10 1.584893e+09 8.347838e-07 2.399425e-07 3.021872e-05 1.805095e+02 1.721913e-03 3.446762e-04
5.011872e+10 1.778279e+09 8.311309e-07 2.399425e-07 3.021711e-05 1.810089e+02 1.729463e-03 3.457095e-04
5.011872e+10 1.995262e+09 8.272216e-07 2.399425e-07 3.021535e-05 1.817189e+02 1.740649e-03 3.469056e-04
5.011872e+10 2.238721e+09 8.230399e-07 2.399425e-07 3.021295e-05 1.826838e+02 1.755542e-03 3.482662e-04
5.011872e+10 2.511886e+09 8.185698e-07 2.399425e-07 3.021055e-05 1.840348e+02 1.776280e-03 3.498737e-04
5.011872e+10 2.818383e+09 8.138113e-07 2.399425e-07 3.020718e-05 1.857804e+02 1.804311e-03 3.518935e-04
5.011872e+10 3.162278e+09 8.087324e-07 2.399425e-07 3.020318e-05 1.879317e+02 1.839549e-03 3.545776e-04
5.011872e+10 3.548134e+09 8.033170e-07 2.399425e-07 3.019741e-05 1.904145e+02 1.881964e-03 3.582707e-04
5.011872e+10 3.981072e+09 7.975652e-07 2.399425e-07 3.019084e-05 1.932413e+02 1.931574e-03 3.636732e-04
5.011872e+10 4.466836e+09 7.914449e-07 2.399425e-07 3.018267e-05 1.961553e+02 1.986604e-03 3.712883e-04

5.248075e+10 1.000000e+07 8.950739e-07 2.436595e-07 3.068976e-05 2.045973e+02 1.998993e-03 4.038418e-04
5.248075e+10 1.584893e+07 8.944971e-07 2.436595e-07 3.068976e-05 2.046445e+02 1.999914e-03 4.039348e-04
5.248075e+10 2.511886e+07 8.937120e-07 2.436595e-07 3.069056e-05 2.047859e+02 2.001757e-03 4.044001e-04
5.248075e+10 3.981072e+07 8.926065e-07 2.436595e-07 3.069056e-05 2.049746e+02 2.003601e-03 4.047728e-04
5.248075e+10 6.309573e+07 8.911005e-07 2.436595e-07 3.069056e-05 2.050690e+02 2.004986e-03 4.050525e-04
5.248075e+10 1.000000e+08 8.890176e-07 2.436595e-07 3.069056e-05 2.051635e+02 2.005909e-03 4.052391e-04
5.248075e+10 1.122018e+08 8.883928e-07 2.436595e-07 3.069056e-05 2.051635e+02 2.006371e-03 4.053324e-04
5.248075e+10 1.258925e+08 8.877039e-07 2.436595e-07 3.069056e-05 2.052107e+02 2.006833e-03 4.054257e-04
5.248075e+10 1.412538e+08 8.869668e-07 2.436595e-07 3.069056e-05 2.052107e+02 2.007295e-03 4.055191e-04
5.248075e+10 1.584893e+08 8.861818e-07 2.436595e-07 3.069056e-05 2.052580e+02 2.007758e-03 4.056125e-04
5.248075e+10 1.778279e+08 8.853166e-07 2.436595e-07 3.069056e-05 2.053052e+02 2.008220e-03 4.057059e-04
5.248075e+10 1.995262e+08 8.843873e-07 2.436595e-07 3.069056e-05 2.053525e+02 2.008683e-03 4.057993e-04
5.248075e+10 2.238721e+08 8.833940e-07 2.436595e-07 3.069056e-05 2.053998e+02 2.009608e-03 4.059862e-04
5.248075e+10 2.511886e+08 8.823045e-07 2.436595e-07 3.069056e-05 2.054471e+02 2.010071e-03 4.061732e-04
5.248075e+10 2.818383e+08 8.811349e-07 2.436595e-07 3.069056e-05 2.055417e+02 2.010996e-03 4.063603e-04
5.248075e+10 3.162278e+08 8.798852e-07 2.436595e-07 3.069056e-05 2.055891e+02 2.011923e-03 4.065475e-04
5.248075e+10 3.548134e+08 8.785394e-07 2.436595e-07 3.069056e-05 2.056838e+02 2.012850e-03 4.067348e-04
5.248075e+10 3.981072e+08 8.770654e-07 2.436595e-07 3.069056e-05 2.057785e+02 2.014240e-03 4.070158e-04
5.248075e+10 4.466836e+08 8.754952e-07 2.436595e-07 3.068976e-05 2.058259e+02 2.014704e-03 4.071096e-04
5.248075e+10 5.011872e+08 8.738130e-07 2.436595e-07 3.068976e-05 2.059207e+02 2.016096e-03 4.074847e-04
5.248075e+10 5.623413e+08 8.719865e-07 2.436595e-07 3.068976e-05 2.060630e+02 2.017954e-03 4.077663e-04
5.248075e+10 6.309573e+08 8.700318e-07 2.436595e-07 3.068976e-05 2.061579e+02 2.019814e-03 4.081420e-04
5.248075e+10 7.079458e+08 8.679329e-07 2.436595e-07 3.068976e-05 2.063479e+02 2.021675e-03 4.086122e-04
5.248075e+10 7.943282e+08 8.656579e-07 2.436595e-07 3.068896e-05 2.064429e+02 2.023538e-03 4.089887e-04
5.248075e+10 8.912509e+08 8.632386e-07 2.436595e-07 3.068896e-05 2.066332e+02 2.026335e-03 4.095541e-04
5.248075e+10 1.000000e+09 8.606270e-07 2.436595e-07 3.068896e-05 2.068712e+02 2.029604e-03 4.102148e-04
5.248075e+10 1.122018e+09 8.578392e-07 2.436595e-07 3.068816e-05 2.071095e+02 2.032410e-03 4.108765e-04
5.248075e+10 1.258925e+09 8.548271e-07 2.436595e-07 3.068735e-05 2.073958e+02 2.036626e-03 4.116341e-04
5.248075e+10 1.412538e+09 8.516228e-07 2.436595e-07 3.068655e-05 2.077304e+02 2.041791e-03 4.125830e-04
5.248075e+10 1.584893e+09 8.481781e-07 2.436595e-07 3.068575e-05 2.081613e+02 2.048384e-03 4.136293e-04
5.248075e+10 1.778279e+09 8.444931e-07 2.436595e-07 3.068415e-05 2.087373e+02 2.056891e-03 4.147738e-04
5.248075e+10 1.995262e+09 8.405517e-07 2.436595e-07 3.068239e-05 2.095077e+02 2.069242e-03 4.161130e-04
5.248075e+10 2.238721e+09 8.363540e-07 2.436595e-07 3.068079e-05 2.106202e+02 2.086946e-03 4.177450e-04
5.248075e+10 2.511886e+09 8.318519e-07 2.436595e-07 3.067758e-05 2.120313e+02 2.109654e-03 4.193835e-04
5.248075e+10 2.818383e+09 8.270613e-07 2.436595e-07 3.067422e-05 2.138947e+02 2.140974e-03 4.216104e-04
5.248075e+10 3.162278e+09 8.219504e-07 2.436595e-07 3.067021e-05 2.162221e+02 2.180777e-03 4.245329e-04
5.248075e+10 3.548134e+09 8.165030e-07 2.436595e-07 3.066524e-05 2.189273e+02 2.229006e-03 4.286584e-04
5.248075e+10 3.981072e+09 8.107031e-07 2.436595e-07 3.065868e-05 2.219218e+02 2.284080e-03 4.345215e-04
5.248075e+10 4.466836e+09 8.045507e-07 2.436595e-07 3.065050e-05 2.250091e+02 2.344830e-03 4.428038e-04

5.495409e+10 1.000000e+07 9.089488e-07 2.474247e-07 3.117490e-05 2.355592e+02 2.374167e-03 4.830714e-04
5.495409e+10 1.584893e+07 9.083720e-07 2.474247e-07 3.117314e-05 2.356677e+02 2.375261e-03 4.832939e-04
5.495409e+10 2.511886e+07 9.075709e-07 2.474247e-07 3.117073e-05 2.357219e+02 2.376355e-03 4.835165e-04
5.495409e+10 3.981072e+07 9.064654e-07 2.474247e-07 3.116833e-05 2.358848e+02 2.377997e-03 4.839620e-04
5.495409e+10 6.309573e+07 9.049433e-07 2.474247e-07 3.116657e-05 2.361022e+02 2.380736e-03 4.844080e-04
5.495409e+10 1.000000e+08 9.028445e-07 2.474247e-07 3.116496e-05 2.362109e+02 2.382381e-03 4.847427e-04
5.495409e+10 1.122018e+08 9.022196e-07 2.474247e-07 3.116496e-05 2.362653e+02 2.382930e-03 4.849660e-04
5.495409e+10 1.258925e+08 9.015307e-07 2.474247e-07 3.116496e-05 2.363197e+02 2.383479e-03 4.850777e-04
5.495409e+10 1.412538e+08 9.007937e-07 2.474247e-07 3.116496e-05 2.363742e+02 2.384028e-03 4.851894e-04
5.495409e+10 1.584893e+08 8.999926e-07 2.474247e-07 3.116496e-05 2.364286e+02 2.385126e-03 4.854129e-04
5.495409e+10 1.778279e+08 8.991274e-07 2.474247e-07 3.116496e-05 2.364830e+02 2.385675e-03 4.855247e-04
5.495409e+10 1.995262e+08 8.981981e-07 2.474247e-07 3.116496e-05 2.365375e+02 2.386225e-03 4.857483e-04
5.495409e+10 2.238721e+08 8.971888e-07 2.474247e-07 3.116496e-05 2.365920e+02 2.387324e-03 4.858602e-04
5.495409e+10 2.511886e+08 8.960993e-07 2.474247e-07 3.116496e-05 2.366465e+02 2.387873e-03 4.860840e-04
5.495409e+10 2.818383e+08 8.949297e-07 2.474247e-07 3.116496e-05 2.367555e+02 2.388973e-03 4.863079e-04
5.495409e+10 3.162278e+08 8.936800e-07 2.474247e-07 3.116496e-05 2.368100e+02 2.390074e-03 4.865319e-04
5.495409e+10 3.548134e+08 8.923181e-07 2.474247e-07 3.116496e-05 2.369191e+02 2.391175e-03 4.867560e-04
5.495409e+10 3.981072e+08 8.908441e-07 2.474247e-07 3.116496e-05 2.370282e+02 2.392827e-03 4.869802e-04
5.495409e+10 4.466836e+08 8.892580e-07 2.474247e-07 3.116496e-05 2.371374e+02 2.393929e-03 4.873167e-04
5.495409e+10 5.011872e+08 8.875597e-07 2.474247e-07 3.116416e-05 2.371920e+02 2.395032e-03 4.875412e-04
5.495409e+10 5.623413e+08 8.857332e-07 2.474247e-07 3.116416e-05 2.373012e+02 2.396687e-03 4.878781e-04
5.495409e+10 6.309573e+08 8.837625e-07 2.474247e-07 3.116416e-05 2.374652e+02 2.398895e-03 4.883276e-04
5.495409e+10 7.079458e+08 8.816476e-07 2.474247e-07 3.116416e-05 2.376293e+02 2.401106e-03 4.888902e-04
5.495409e+10 7.943282e+08 8.793725e-07 2.474247e-07 3.116416e-05 2.378483e+02 2.403872e-03 4.894534e-04
5.495409e+10 8.912509e+08 8.769372e-07 2.474247e-07 3.116336e-05 2.379578e+02 2.406641e-03 4.899044e-04
5.495409e+10 1.000000e+09 8.743096e-07 2.474247e-07 3.116336e-05 2.382319e+02 2.409968e-03 4.906946e-04
5.495409e+10 1.122018e+09 8.714898e-07 2.474247e-07 3.116256e-05 2.385064e+02 2.413856e-03 4.913730e-04
5.495409e+10 1.258925e+09 8.684777e-07 2.474247e-07 3.116176e-05 2.387811e+02 2.418306e-03 4.922790e-04
5.495409e+10 1.412538e+09 8.652413e-07 2.474247e-07 3.116096e-05 2.391663e+02 2.423881e-03 4.933002e-04
5.495409e+10 1.584893e+09 8.617806e-07 2.474247e-07 3.116016e-05 2.396625e+02 2.431707e-03 4.945513e-04
5.495409e+10 1.778279e+09 8.580635e-07 2.474247e-07 3.115840e-05 2.402702e+02 2.441245e-03 4.958055e-04
5.495409e+10 1.995262e+09 8.541061e-07 2.474247e-07 3.115679e-05 2.411015e+02 2.455338e-03 4.972918e-04
5.495409e+10 2.238721e+09 8.498764e-07 2.474247e-07 3.115519e-05 2.423260e+02 2.475206e-03 4.990124e-04
5.495409e+10 2.511886e+09 8.453422e-07 2.474247e-07 3.115279e-05 2.438934e+02 2.501562e-03 5.008542e-04
5.495409e+10 2.818383e+09 8.405196e-07 2.474247e-07 3.114942e-05 2.459235e+02 2.536362e-03 5.032819e-04
5.495409e+10 3.162278e+09 8.353767e-07 2.474247e-07 3.114542e-05 2.484277e+02 2.580544e-03 5.064205e-04
5.495409e+10 3.548134e+09 8.298812e-07 2.474247e-07 3.113965e-05 2.512465e+02 2.633973e-03 5.107534e-04
5.495409e+10 3.981072e+09 8.240492e-07 2.474247e-07 3.113388e-05 2.545072e+02 2.695947e-03 5.172629e-04
5.495409e+10 4.466836e+09 8.178488e-07 2.474247e-07 3.112491e-05 2.576914e+02 2.761921e-03 5.262733e-04

5.754399e+10 1.000000e+07 9.230159e-07 2.512539e-07 3.164338e-05 2.713938e+02 2.821703e-03 5.774459e-04
5.754399e+10 1.584893e+07 9.224391e-07 2.512539e-07 3.164498e-05 2.714563e+02 2.822353e-03 5.775789e-04
5.754399e+10 2.511886e+07 9.216380e-07 2.512539e-07 3.164754e-05 2.715814e+02 2.823653e-03 5.778449e-04
5.754399e+10 3.981072e+07 9.205325e-07 2.512539e-07 3.164834e-05 2.717065e+02 2.825604e-03 5.782442e-04
5.754399e+10 6.309573e+07 9.189944e-07 2.512539e-07 3.164754e-05 2.717691e+02 2.826255e-03 5.783774e-04
5.754399e+10 1.000000e+08 9.168956e-07 2.512539e-07 3.164674e-05 2.717065e+02 2.825604e-03 5.782442e-04
5.754399e+10 1.122018e+08 9.162547e-07 2.512539e-07 3.164674e-05 2.717691e+02 2.826255e-03 5.783774e-04
5.754399e+10 1.258925e+08 9.155818e-07 2.512539e-07 3.164674e-05 2.717691e+02 2.826255e-03 5.783774e-04
5.754399e+10 1.412538e+08 9.148288e-07 2.512539e-07 3.164674e-05 2.718316e+02 2.826906e-03 5.785106e-04
5.754399e+10 1.584893e+08 9.140277e-07 2.512539e-07 3.164674e-05 2.718316e+02 2.827557e-03 5.786438e-04
5.754399e+10 1.778279e+08 9.131625e-07 2.512539e-07 3.164674e-05 2.718942e+02 2.828208e-03 5.787771e-04
5.754399e+10 1.995262e+08 9.122172e-07 2.512539e-07 3.164674e-05 2.719568e+02 2.829510e-03 5.790437e-04
5.754399e+10 2.238721e+08 9.112078e-07 2.512539e-07 3.164674e-05 2.720195e+02 2.830162e-03 5.791770e-04
5.754399e+10 2.511886e+08 9.101183e-07 2.512539e-07 3.164674e-05 2.720821e+02 2.831466e-03 5.794438e-04
5.754399e+10 2.818383e+08 9.089488e-07 2.512539e-07 3.164674e-05 2.722074e+02 2.832118e-03 5.795772e-04
5.754399e+10 3.162278e+08 9.076670e-07 2.512539e-07 3.164674e-05 2.722701e+02 2.833422e-03 5.798442e-04
5.754399e+10 3.548134e+08 9.063052e-07 2.512539e-07 3.164674e-05 2.723955e+02 2.834727e-03 5.802449e-04
5.754399e+10 3.981072e+08 9.048312e-07 2.512539e-07 3.164674e-05 2.724583e+02 2.836686e-03 5.805121e-04
5.754399e+10 4.466836e+08 9.032450e-07 2.512539e-07 3.164674e-05 2.725838e+02 2.837993e-03 5.809133e-04
5.754399e+10 5.011872e+08 9.015307e-07 2.512539e-07 3.164674e-05 2.727093e+02 2.839954e-03 5.813147e-04
5.754399e+10 5.623413e+08 8.996882e-07 2.512539e-07 3.164674e-05 2.728978e+02 2.841916e-03 5.817164e-04
5.754399e+10 6.309573e+08 8.977175e-07 2.512539e-07 3.164578e-05 2.729606e+02 2.843880e-03 5.819843e-04
5.754399e+10 7.079458e+08 8.955866e-07 2.512539e-07 3.164578e-05 2.731492e+02 2.846501e-03 5.826548e-04
5.754399e+10 7.943282e+08 8.932955e-07 2.512539e-07 3.164578e-05 2.734009e+02 2.849780e-03 5.831917e-04
5.754399e+10 8.912509e+08 8.908281e-07 2.512539e-07 3.164498e-05 2.735899e+02 2.852406e-03 5.838635e-04
5.754399e+10 1.000000e+09 8.882005e-07 2.512539e-07 3.164498e-05 2.738420e+02 2.856349e-03 5.846707e-04
5.754399e+10 1.122018e+09 8.853647e-07 2.512539e-07 3.164418e-05 2.740943e+02 2.860298e-03 5.854790e-04
5.754399e+10 1.258925e+09 8.823365e-07 2.512539e-07 3.164338e-05 2.744100e+02 2.865572e-03 5.864234e-04
5.754399e+10 1.412538e+09 8.790841e-07 2.512539e-07 3.164257e-05 2.748527e+02 2.872178e-03 5.876399e-04
5.754399e+10 1.584893e+09 8.755914e-07 2.512539e-07 3.164177e-05 2.753595e+02 2.880788e-03 5.888590e-04
5.754399e+10 1.778279e+09 8.718583e-07 2.512539e-07 3.164097e-05 2.761214e+02 2.892753e-03 5.904883e-04
5.754399e+10 1.995262e+09 8.678689e-07 2.512539e-07 3.163937e-05 2.770767e+02 2.908113e-03 5.921221e-04
5.754399e+10 2.238721e+09 8.636071e-07 2.512539e-07 3.163681e-05 2.782915e+02 2.929620e-03 5.937605e-04
5.754399e+10 2.511886e+09 8.590569e-07 2.512539e-07 3.163440e-05 2.799626e+02 2.958771e-03 5.958148e-04
5.754399e+10 2.818383e+09 8.541862e-07 2.512539e-07 3.163104e-05 2.821630e+02 2.997860e-03 5.984272e-04
5.754399e+10 3.162278e+09 8.490112e-07 2.512539e-07 3.162703e-05 2.848394e+02 3.047974e-03 6.017434e-04
5.754399e+10 3.548134e+09 8.434837e-07 2.512539e-07 3.162207e-05 2.879387e+02 3.107501e-03 6.064728e-04
5.754399e+10 3.981072e+09 8.376037e-07 2.512539e-07 3.161550e-05 2.912728e+02 3.175494e-03 6.133541e-04
5.754399e+10 4.466836e+09 8.313552e-07 2.512539e-07 3.160733e-05 2.947135e+02 3.249461e-03 6.233204e-04

6.025596e+10 1.000000e+07 9.373073e-07 2.551472e-07 3.214630e-05 3.136173e+02 3.365978e-03 6.915304e-04
6.025596e+10 1.584893e+07 9.367306e-07 2.551472e-07 3.214390e-05 3.131122e+02 3.359784e-03 6.902578e-04
6.025596e+10 2.511886e+07 9.359295e-07 2.551472e-07 3.214053e-05 3.120326e+02 3.345887e-03 6.872446e-04
6.025596e+10 3.981072e+07 9.348079e-07 2.551472e-07 3.213813e-05 3.116018e+02 3.339730e-03 6.861377e-04
6.025596e+10 6.309573e+07 9.332699e-07 2.551472e-07 3.213733e-05 3.116736e+02 3.341268e-03 6.864538e-04
6.025596e+10 1.000000e+08 9.311710e-07 2.551472e-07 3.213653e-05 3.118172e+02 3.342807e-03 6.867700e-04
6.025596e+10 1.122018e+08 9.305301e-07 2.551472e-07 3.213653e-05 3.118890e+02 3.343577e-03 6.869281e-04
6.025596e+10 1.258925e+08 9.298412e-07 2.551472e-07 3.213653e-05 3.119608e+02 3.344347e-03 6.870863e-04
6.025596e+10 1.412538e+08 9.290882e-07 2.551472e-07 3.213557e-05 3.118890e+02 3.344347e-03 6.870863e-04
6.025596e+10 1.584893e+08 9.282871e-07 2.551472e-07 3.213557e-05 3.119608e+02 3.345117e-03 6.872446e-04
6.025596e+10 1.778279e+08 9.274059e-07 2.551472e-07 3.213557e-05 3.120326e+02 3.345887e-03 6.874028e-04
6.025596e+10 1.995262e+08 9.264606e-07 2.551472e-07 3.213557e-05 3.121045e+02 3.347428e-03 6.875611e-04
6.025596e+10 2.238721e+08 9.254512e-07 2.551472e-07 3.213557e-05 3.121764e+02 3.348199e-03 6.878778e-04
6.025596e+10 2.511886e+08 9.243457e-07 2.551472e-07 3.213557e-05 3.122482e+02 3.349742e-03 6.880362e-04
6.025596e+10 2.818383e+08 9.231761e-07 2.551472e-07 3.213557e-05 3.123921e+02 3.350513e-03 6.883532e-04
6.025596e+10 3.162278e+08 9.218944e-07 2.551472e-07 3.213557e-05 3.124640e+02 3.352056e-03 6.886702e-04
6.025596e+10 3.548134e+08 9.205165e-07 2.551472e-07 3.213557e-05 3.125360e+02 3.353600e-03 6.889874e-04
6.025596e+10 3.981072e+08 9.190265e-07 2.551472e-07 3.213557e-05 3.126799e+02 3.355145e-03 6.893048e-04
6.025596e+10 4.466836e+08 9.174403e-07 2.551472e-07 3.213557e-05 3.128240e+02 3.357464e-03 6.897811e-04
6.025596e+10 5.011872e+08 9.157100e-07 2.551472e-07 3.213557e-05 3.129680e+02 3.359784e-03 6.900989e-04
6.025596e+10 5.623413e+08 9.138675e-07 2.551472e-07 3.213557e-05 3.131122e+02 3.362105e-03 6.907348e-04
6.025596e+10 6.309573e+08 9.118807e-07 2.551472e-07 3.213557e-05 3.133286e+02 3.364429e-03 6.912121e-04
6.025596e+10 7.079458e+08 9.097338e-07 2.551472e-07 3.213476e-05 3.134729e+02 3.366753e-03 6.916897e-04
6.025596e+10 7.943282e+08 9.074267e-07 2.551472e-07 3.213476e-05 3.136895e+02 3.370632e-03 6.924865e-04
6.025596e+10 8.912509e+08 9.049593e-07 2.551472e-07 3.213476e-05 3.139786e+02 3.374515e-03 6.932842e-04
6.025596e+10 1.000000e+09 9.022997e-07 2.551472e-07 3.213396e-05 3.141955e+02 3.378402e-03 6.940828e-04
6.025596e+10 1.122018e+09 8.994639e-07 2.551472e-07 3.213396e-05 3.145575e+02 3.383852e-03 6.950424e-04
6.025596e+10 1.258925e+09 8.964037e-07 2.551472e-07 3.213316e-05 3.149198e+02 3.389310e-03 6.961636e-04
6.025596e+10 1.412538e+09 8.931352e-07 2.551472e-07 3.213236e-05 3.153552e+02 3.397123e-03 6.974472e-04
6.025596e+10 1.584893e+09 8.896265e-07 2.551472e-07 3.213156e-05 3.159366e+02 3.406523e-03 6.988940e-04
6.025596e+10 1.778279e+09 8.858613e-07 2.551472e-07 3.212996e-05 3.166650e+02 3.419096e-03 7.005051e-04
6.025596e+10 1.995262e+09 8.818559e-07 2.551472e-07 3.212820e-05 3.176874e+02 3.436460e-03 7.022816e-04
6.025596e+10 2.238721e+09 8.775621e-07 2.551472e-07 3.212659e-05 3.190803e+02 3.461077e-03 7.042248e-04
6.025596e+10 2.511886e+09 8.729798e-07 2.551472e-07 3.212419e-05 3.209224e+02 3.494711e-03 7.064986e-04
6.025596e+10 2.818383e+09 8.680771e-07 2.551472e-07 3.212083e-05 3.232958e+02 3.538436e-03 7.091062e-04
6.025596e+10 3.162278e+09 8.628701e-07 2.551472e-07 3.211682e-05 3.261369e+02 3.593448e-03 7.125434e-04
6.025596e+10 3.548134e+09 8.573105e-07 2.551472e-07 3.211185e-05 3.294580e+02 3.660255e-03 7.176477e-04
6.025596e+10 3.981072e+09 8.513824e-07 2.551472e-07 3.210528e-05 3.329661e+02 3.735178e-03 7.251224e-04
6.025596e+10 4.466836e+09 8.450859e-07 2.551472e-07 3.209711e-05 3.365116e+02 3.816026e-03 7.358873e-04

6.309573e+10 1.000000e+07 9.518231e-07 2.590885e-07 3.263769e-05 3.566153e+02 3.938323e-03 8.107955e-04
